,match_id,batter,batter_runs,innings,wickets_fallen,bowling_team,batting_team,venue,toss_winner,runs_remain,net_run_rate,final_team_total,first_ball,current_team_total,is_powerplay,strike_rate,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,recent_form
122,India_Sri Lanka_2016-02-12,CK Kapugedera,32,2,3,India,Sri Lanka,JSCA International Stadium Complex,1,128.0,-3.450000000000001,127,21,16,True,118.52,10.0,48.0,,91.0,18.0,42.0,25.0
123,India_Sri Lanka_2016-03-01,CK Kapugedera,30,1,2,India,Sri Lanka,Shere Bangla National Stadium,0,-1.0,-0.4448275862068964,138,23,15,True,93.75,14.0,44.0,,107.0,0.0,33.0,28.5
124,Pakistan_Sri Lanka_2016-03-04,CK Kapugedera,2,1,2,Pakistan,Sri Lanka,Shere Bangla National Stadium,0,-1.0,-0.3103448275862073,150,97,118,False,66.67,24.0,0.0,,20.0,0.0,0.0,29.0
125,Sri Lanka_West Indies_2016-03-20,CK Kapugedera,6,1,2,West Indies,Sri Lanka,M. Chinnaswamy Stadium,0,-1.0,-0.827272727272728,122,31,32,False,60.0,0.0,54.0,,90.0,26.0,0.0,16.0
126,England_Sri Lanka_2016-03-26,CK Kapugedera,30,2,4,England,Sri Lanka,Arun Jaitley Stadium,1,76.0,-0.5,161,19,15,True,111.11,12.0,24.0,,135.0,30.0,12.0,12.666666666666666
127,South Africa_Sri Lanka_2016-03-28,CK Kapugedera,4,1,4,South Africa,Sri Lanka,Arun Jaitley Stadium,0,-1.0,-0.9056603773584904,120,64,79,False,57.14,0.0,18.0,,66.0,18.0,0.0,17.0
128,Sri Lanka_Australia_2016-09-06,CK Kapugedera,43,2,5,Australia,Sri Lanka,Pallekele International Cricket Stadium,1,89.0,-4.25,178,64,95,False,172.0,24.0,12.0,,50.0,15.0,15.0,0.0
129,Sri Lanka_Australia_2016-09-09,CK Kapugedera,7,1,4,Australia,Sri Lanka,R. Premadasa Stadium,1,-1.0,-0.8897196261682243,128,54,58,False,58.33,26.0,11.0,,33.0,26.0,30.0,43.0
130,Australia_Sri Lanka_2017-02-17,CK Kapugedera,10,2,4,Australia,Sri Lanka,Melbourne Cricket Ground,1,-4.0,0.1999999999999993,172,104,152,False,142.86,7.0,0.0,,25.0,0.0,5.0,0.0
131,Australia_Sri Lanka_2017-02-19,CK Kapugedera,32,2,5,Australia,Sri Lanka,GMHBA Stadium,1,81.0,0.1500000000000003,176,28,40,True,100.0,18.0,0.0,,136.0,24.0,12.0,10.0
132,Australia_Sri Lanka_2017-02-22,CK Kapugedera,7,2,4,Australia,Sri Lanka,Adelaide Oval,1,96.0,-2.05,146,58,76,False,116.67,13.0,0.0,,84.0,15.0,7.0,21.0
133,Pakistan_Sri Lanka_2013-12-13,S Prasanna,21,1,1,Pakistan,Sri Lanka,Dubai International Cricket Stadium,0,-1.0,1.200000000000001,211,73,100,False,262.5,24.0,0.0,0.0,51.0,0.0,28.0,0.0
134,Sri Lanka_West Indies_2014-04-03,S Prasanna,6,1,5,West Indies,Sri Lanka,Shere Bangla National Stadium,1,-1.0,2.216867469879518,160,103,123,False,120.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0
135,India_Sri Lanka_2016-02-09,S Prasanna,3,2,5,India,Sri Lanka,Maharashtra Cricket Association Stadium,1,-4.0,0.7833333333333332,105,101,92,False,75.0,0.0,0.0,0.0,13.0,7.0,2.0,0.0
136,India_Sri Lanka_2016-02-12,S Prasanna,1,2,1,India,Sri Lanka,JSCA International Stadium Complex,1,193.0,-3.450000000000001,127,2,2,True,25.0,18.0,48.0,0.0,104.0,18.0,59.0,3.0
137,India_Sri Lanka_2016-02-14,S Prasanna,9,1,5,India,Sri Lanka,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,-1.0,-1.9722891566265064,82,32,21,False,128.57,5.0,38.0,0.0,53.0,6.0,30.0,2.0
138,South Africa_Sri Lanka_2017-01-20,S Prasanna,12,2,3,South Africa,Sri Lanka,SuperSport Park,1,38.0,-1.9000000000000004,107,39,74,False,400.0,6.0,2.0,0.0,34.0,0.0,0.0,0.0
139,South Africa_Sri Lanka_2017-01-22,S Prasanna,2,2,5,South Africa,Sri Lanka,New Wanderers Stadium,0,16.0,0.4008474576271181,119,96,93,False,40.0,22.0,11.0,0.0,12.0,2.0,0.0,12.0
140,South Africa_Sri Lanka_2017-01-25,S Prasanna,37,2,3,South Africa,Sri Lanka,Newlands Cricket Ground,0,-1.0,0.1214285714285718,170,93,117,False,231.25,19.0,0.0,0.0,33.0,3.0,0.0,7.0
141,Australia_Sri Lanka_2017-02-17,S Prasanna,8,2,5,Australia,Sri Lanka,Melbourne Cricket Ground,1,-4.0,0.1999999999999993,172,106,152,False,88.89,7.0,0.0,0.0,22.0,0.0,3.0,17.0
142,Sri Lanka_Pakistan_2017-10-27,S Prasanna,1,1,2,Pakistan,Sri Lanka,Sheikh Zayed Stadium,0,-1.0,-0.1025210084033618,124,99,106,False,33.33,6.0,0.0,0.0,33.0,4.0,0.0,23.0
143,Australia_South Africa_2014-11-05,BR Dunk,2,1,2,South Africa,Australia,Adelaide Oval,1,-1.0,-0.431578947368421,144,36,43,False,33.33,31.0,0.0,,77.0,50.0,13.0,0.0
144,Australia_Sri Lanka_2017-02-19,BR Dunk,32,1,1,Sri Lanka,Australia,GMHBA Stadium,0,-1.0,-0.1500000000000003,173,17,18,True,228.57,20.0,0.0,,158.0,24.0,12.0,0.0
145,Australia_Sri Lanka_2017-02-22,BR Dunk,28,1,1,Sri Lanka,Australia,Adelaide Oval,0,-1.0,2.05,187,52,79,False,133.33,13.0,0.0,,88.0,19.0,8.0,32.0
146,Australia_Pakistan_2010-07-06,TD Paine,0,2,1,Pakistan,Australia,Edgbaston,0,140.0,-0.5499999999999998,151,12,17,True,0.0,68.0,25.0,0.0,70.0,24.0,37.0,1.0
147,Australia_England_2011-01-14,TD Paine,21,1,1,England,Australia,Melbourne Cricket Ground,1,-1.0,0.1999999999999993,147,25,38,True,175.0,25.0,30.0,0.0,81.0,0.0,54.0,0.0
148,Australia_Sri Lanka_2017-02-17,TD Paine,0,1,5,Sri Lanka,Australia,Melbourne Cricket Ground,0,-1.0,-0.1999999999999993,168,114,154,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Australia_India_2017-10-07,TD Paine,17,1,5,India,Australia,JSCA International Stadium Complex,0,-1.0,-2.587662337662337,118,82,90,False,106.25,0.0,0.0,6.0,19.0,6.0,0.0,0.0
150,West Indies_Australia_2021-07-16,AJ Tye,15,2,5,West Indies,Australia,Daren Sammy National Cricket Stadium,0,50.0,-0.7999999999999989,183,80,119,False,187.5,16.0,,,44.0,18.0,6.0,0.0
151,England_Sri Lanka_2016-07-05,BKG Mendis,21,1,1,England,Sri Lanka,The Rose Bowl,1,-1.0,-1.2285714285714278,140,19,18,True,131.25,24.0,24.0,0.0,80.0,49.0,15.0,0.0
152,Sri Lanka_Australia_2016-09-06,BKG Mendis,22,2,3,Australia,Sri Lanka,Pallekele International Cricket Stadium,1,187.0,-4.25,178,27,45,True,169.23,34.0,24.0,0.0,74.0,25.0,34.0,0.0
153,Sri Lanka_Australia_2016-09-09,BKG Mendis,5,1,3,Australia,Sri Lanka,R. Premadasa Stadium,1,-1.0,-0.8897196261682243,128,44,52,False,71.43,31.0,11.0,0.0,33.0,37.0,35.0,22.0
154,South Africa_Sri Lanka_2017-01-20,BKG Mendis,1,2,4,South Africa,Sri Lanka,SuperSport Park,1,36.0,-1.9000000000000004,107,45,89,False,50.0,6.0,0.0,0.0,28.0,0.0,0.0,0.0
155,South Africa_Sri Lanka_2017-01-22,BKG Mendis,4,2,1,South Africa,Sri Lanka,New Wanderers Stadium,0,98.0,0.4008474576271181,119,14,15,True,200.0,28.0,41.0,26.0,71.0,42.0,6.0,1.0
156,South Africa_Sri Lanka_2017-01-25,BKG Mendis,2,2,4,South Africa,Sri Lanka,Newlands Cricket Ground,0,27.0,0.1214285714285718,170,96,118,False,66.67,19.0,0.0,0.0,31.0,1.0,0.0,2.5
157,Australia_Sri Lanka_2017-02-19,BKG Mendis,5,2,2,Australia,Sri Lanka,GMHBA Stadium,1,146.0,0.1500000000000003,176,15,22,True,71.43,22.0,0.0,0.0,160.0,24.0,12.0,2.3333333333333335
158,Australia_Sri Lanka_2017-02-22,BKG Mendis,14,2,1,Australia,Sri Lanka,Adelaide Oval,1,119.0,-2.05,146,23,42,True,140.0,14.0,6.0,0.0,108.0,42.0,19.0,3.5
159,New Zealand_Sri Lanka_2019-01-11,BKG Mendis,17,2,2,New Zealand,Sri Lanka,Eden Park,1,85.0,-1.7499999999999991,144,22,41,True,89.47,0.0,19.0,29.0,119.0,25.0,0.0,0.0
160,South Africa_Sri Lanka_2019-03-19,BKG Mendis,0,1,1,South Africa,Sri Lanka,Newlands Cricket Ground,0,-1.0,0.0,134,3,0,True,0.0,18.0,0.0,0.0,125.0,56.0,54.0,0.0
161,South Africa_Sri Lanka_2019-03-22,BKG Mendis,4,2,1,South Africa,Sri Lanka,SuperSport Park,1,175.0,-0.8000000000000007,164,4,1,True,133.33,26.0,0.0,24.0,131.0,24.0,37.0,0.0
162,Sri Lanka_West Indies_2020-03-04,BKG Mendis,0,2,2,West Indies,Sri Lanka,Pallekele International Cricket Stadium,0,179.0,-1.25,171,11,16,True,0.0,26.0,0.0,26.0,149.0,25.0,0.0,0.0
163,Sri Lanka_West Indies_2020-03-06,BKG Mendis,11,1,3,West Indies,Sri Lanka,Pallekele International Cricket Stadium,0,-1.0,-1.5441176470588245,155,40,48,False,84.62,12.0,13.0,8.0,114.0,0.0,0.0,0.0
164,Sri Lanka_England_2021-06-23,BKG Mendis,9,1,2,England,Sri Lanka,Sophia Gardens,1,-1.0,-1.1228155339805816,129,28,31,True,75.0,38.0,0.0,0.0,53.0,48.0,34.0,0.0
165,Sri Lanka_England_2021-06-24,BKG Mendis,39,1,2,England,Sri Lanka,Sophia Gardens,1,-1.0,-1.1304123711340202,111,22,19,True,100.0,51.0,0.0,0.0,62.0,48.0,19.0,9.0
166,England_Sri Lanka_2021-06-26,BKG Mendis,6,2,2,England,Sri Lanka,The Rose Bowl,1,151.0,-4.45,91,25,23,True,150.0,77.0,0.0,24.0,58.0,24.0,11.0,24.0
167,Sri Lanka_Australia_2022-02-15,BKG Mendis,4,1,2,Australia,Sri Lanka,Manuka Oval,0,-1.0,-1.3163366336633668,121,18,23,True,36.36,37.0,25.0,0.0,85.0,24.0,19.0,0.0
168,Sri Lanka_Australia_2022-02-18,BKG Mendis,27,1,1,Australia,Sri Lanka,Melbourne Cricket Ground,0,-1.0,-0.9215596330275222,139,28,35,True,128.57,6.0,19.0,0.0,90.0,50.0,13.0,4.0
169,Sri Lanka_Australia_2022-06-07,BKG Mendis,1,1,2,Australia,Sri Lanka,R. Premadasa Stadium,0,-1.0,-3.171428571428571,128,73,101,False,20.0,6.0,11.0,0.0,40.0,0.0,0.0,0.0
170,Sri Lanka_Australia_2022-06-08,BKG Mendis,36,1,2,Australia,Sri Lanka,R. Premadasa Stadium,0,-1.0,-0.8654205607476637,124,17,7,True,100.0,0.0,24.0,0.0,98.0,20.0,54.0,1.0
171,Australia_Sri Lanka_2022-06-11,BKG Mendis,6,2,3,Australia,Sri Lanka,Pallekele International Cricket Stadium,0,78.0,0.1243697478991592,177,66,81,False,75.0,0.0,36.0,0.0,55.0,12.0,13.0,18.5
172,Sri Lanka_New Zealand_2023-04-02,BKG Mendis,25,1,1,New Zealand,Sri Lanka,Eden Park,0,-1.0,0.0,196,1,0,True,277.78,46.0,0.0,0.0,129.0,49.0,24.0,0.0
173,Sri Lanka_Pakistan_2012-06-03,KMDN Kulasekara,0,2,1,Pakistan,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,0,103.0,-1.1499999999999997,99,21,19,True,0.0,36.0,0.0,,74.0,49.0,42.0,6.0
174,India_Sri Lanka_2016-02-09,MD Shanaka,3,2,4,India,Sri Lanka,Maharashtra Cricket Association Stadium,1,10.0,0.7833333333333332,105,90,84,False,37.5,0.0,0.0,0.0,25.0,13.0,7.0,0.0
175,India_Sri Lanka_2016-02-12,MD Shanaka,27,2,5,India,Sri Lanka,JSCA International Stadium Complex,1,80.0,-3.450000000000001,127,70,68,False,150.0,0.0,9.0,0.0,66.0,3.0,30.0,3.0
176,India_Sri Lanka_2016-02-14,MD Shanaka,19,1,4,India,Sri Lanka,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,-1.0,-1.9722891566265064,82,27,20,True,82.61,7.0,38.0,0.0,54.0,6.0,38.0,15.0
177,India_Sri Lanka_2016-03-01,MD Shanaka,1,1,5,India,Sri Lanka,Shere Bangla National Stadium,0,-1.0,-0.4448275862068964,138,98,101,False,33.33,6.0,14.0,0.0,10.0,0.0,12.0,16.333333333333332
178,Pakistan_Sri Lanka_2016-03-04,MD Shanaka,0,1,3,Pakistan,Sri Lanka,Shere Bangla National Stadium,0,-1.0,-0.3103448275862073,150,104,125,False,0.0,18.0,0.0,0.0,13.0,0.0,0.0,12.5
179,England_Sri Lanka_2016-07-05,MD Shanaka,1,1,5,England,Sri Lanka,The Rose Bowl,1,-1.0,-1.2285714285714278,140,64,82,False,100.0,18.0,9.0,0.0,44.0,22.0,9.0,0.0
180,Australia_Sri Lanka_2017-02-22,MD Shanaka,0,2,5,Australia,Sri Lanka,Adelaide Oval,1,96.0,-2.05,146,71,91,False,0.0,13.0,0.0,0.0,71.0,8.0,0.0,0.0
181,Sri Lanka_India_2017-09-06,MD Shanaka,0,1,5,India,Sri Lanka,R. Premadasa Stadium,0,-1.0,-0.5,170,82,113,False,0.0,9.0,6.0,6.0,41.0,3.0,12.0,0.0
182,Sri Lanka_Pakistan_2017-10-26,MD Shanaka,0,1,5,Pakistan,Sri Lanka,Sheikh Zayed Stadium,0,-1.0,-0.8423076923076929,102,68,66,False,0.0,18.0,6.0,0.0,35.0,12.0,11.0,0.0
183,Sri Lanka_Pakistan_2017-10-27,MD Shanaka,1,1,4,Pakistan,Sri Lanka,Sheikh Zayed Stadium,0,-1.0,-0.1025210084033618,124,105,110,False,33.33,6.0,0.0,0.0,23.0,0.0,0.0,0.0
184,Pakistan_Sri Lanka_2017-10-29,MD Shanaka,54,2,3,Pakistan,Sri Lanka,Gaddafi Stadium,1,84.0,-1.7999999999999998,144,23,21,True,150.0,37.0,24.0,0.0,93.0,12.0,35.0,0.5
185,India_Sri Lanka_2017-12-20,MD Shanaka,1,2,4,India,Sri Lanka,Barabati Stadium,1,122.0,-4.65,87,55,55,False,16.67,6.0,0.0,12.0,71.0,12.0,12.0,0.0
186,India_Sri Lanka_2018-03-06,MD Shanaka,15,2,4,India,Sri Lanka,R. Premadasa Stadium,1,-1.0,0.7594594594594604,175,76,127,False,83.33,7.0,0.0,0.0,41.0,9.0,27.0,0.0
187,Sri Lanka_India_2018-03-12,MD Shanaka,19,1,5,India,Sri Lanka,R. Premadasa Stadium,0,-1.0,-0.742857142857142,152,81,118,False,118.75,7.0,0.0,0.0,28.0,13.0,15.0,15.0
188,South Africa_Sri Lanka_2018-08-14,MD Shanaka,16,2,4,South Africa,Sri Lanka,R. Premadasa Stadium,0,16.0,1.2874999999999996,99,52,63,False,100.0,10.0,0.0,30.0,32.0,0.0,25.0,0.0
189,England_Sri Lanka_2018-10-27,MD Shanaka,10,2,5,England,Sri Lanka,R. Premadasa Stadium,1,77.0,-1.5,157,64,77,False,76.92,12.0,0.0,9.0,55.0,15.0,24.0,0.0
190,New Zealand_Sri Lanka_2019-01-11,MD Shanaka,7,2,5,New Zealand,Sri Lanka,Eden Park,1,51.0,-1.7499999999999991,144,76,118,False,140.0,0.0,13.0,17.0,30.0,12.0,0.0,0.0
191,Sri Lanka_New Zealand_2019-09-01,MD Shanaka,17,1,3,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,1,-1.0,-0.2743589743589751,174,98,132,False,141.67,9.0,0.0,0.0,29.0,4.0,0.0,0.0
192,Sri Lanka_New Zealand_2019-09-03,MD Shanaka,0,1,3,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,1,-1.0,-0.3398305084745754,161,83,110,False,0.0,12.0,0.0,6.0,43.0,10.0,0.0,17.0
193,Sri Lanka_New Zealand_2019-09-06,MD Shanaka,7,1,4,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,1,-1.0,1.85,125,75,78,False,116.67,0.0,10.0,10.0,40.0,12.0,0.0,8.5
194,Pakistan_Sri Lanka_2019-10-05,MD Shanaka,17,1,2,Pakistan,Sri Lanka,Gaddafi Stadium,0,-1.0,3.2,165,89,124,False,170.0,16.0,0.0,0.0,24.0,6.0,0.0,7.0
195,Pakistan_Sri Lanka_2019-10-07,MD Shanaka,27,1,3,Pakistan,Sri Lanka,Gaddafi Stadium,1,-1.0,1.75,182,93,137,False,180.0,22.0,0.0,0.0,18.0,6.0,0.0,17.0
196,Pakistan_Sri Lanka_2019-10-09,MD Shanaka,12,1,4,Pakistan,Sri Lanka,Gaddafi Stadium,1,-1.0,0.6499999999999995,147,49,58,False,48.0,47.0,13.0,18.0,38.0,34.0,0.0,22.0
197,Australia_Sri Lanka_2019-10-27,MD Shanaka,17,2,4,Australia,Sri Lanka,Adelaide Oval,1,162.0,-6.7,99,57,47,False,100.0,12.0,16.0,13.0,67.0,24.0,0.0,18.666666666666668
198,Australia_Sri Lanka_2019-10-30,MD Shanaka,1,1,4,Australia,Sri Lanka,Brisbane Cricket Ground,1,-1.0,-3.226923076923077,117,61,66,False,33.33,0.0,11.0,11.0,32.0,19.0,0.0,18.25
199,India_Sri Lanka_2020-01-07,MD Shanaka,7,1,4,India,Sri Lanka,Holkar Cricket Stadium,0,-1.0,-1.128571428571428,142,81,99,False,87.5,0.0,0.0,14.0,41.0,6.0,0.0,0.0
200,India_Sri Lanka_2020-01-10,MD Shanaka,9,2,5,India,Sri Lanka,Maharashtra Cricket Association Stadium,1,91.0,-3.9,123,69,94,False,100.0,0.0,0.0,12.0,43.0,14.0,8.0,7.0
201,Sri Lanka_West Indies_2020-03-04,MD Shanaka,2,2,4,West Indies,Sri Lanka,Pallekele International Cricket Stadium,0,140.0,-1.25,171,25,43,True,25.0,20.0,0.0,26.0,124.0,25.0,0.0,0.0
202,Sri Lanka_West Indies_2020-03-06,MD Shanaka,31,1,4,West Indies,Sri Lanka,Pallekele International Cricket Stadium,0,-1.0,-1.5441176470588245,155,69,81,False,129.17,12.0,0.0,0.0,79.0,0.0,0.0,2.0
203,Sri Lanka_England_2021-06-23,MD Shanaka,50,1,4,England,Sri Lanka,Sophia Gardens,1,-1.0,-1.1228155339805816,129,52,52,False,113.64,18.0,0.0,0.0,41.0,45.0,18.0,0.0
204,Sri Lanka_England_2021-06-24,MD Shanaka,8,1,5,England,Sri Lanka,Sophia Gardens,1,-1.0,-1.1304123711340202,111,81,76,False,57.14,14.0,0.0,0.0,19.0,18.0,1.0,50.0
205,England_Sri Lanka_2021-06-26,MD Shanaka,7,2,4,England,Sri Lanka,The Rose Bowl,1,119.0,-4.45,91,50,47,False,50.0,53.0,0.0,12.0,45.0,16.0,11.0,29.0
206,India_Sri Lanka_2021-07-25,MD Shanaka,16,2,4,India,Sri Lanka,R. Premadasa Stadium,1,40.0,-1.9,126,79,96,False,114.29,10.0,0.0,0.0,43.0,22.0,0.0,7.0
207,India_Sri Lanka_2021-07-28,MD Shanaka,3,2,2,India,Sri Lanka,R. Premadasa Stadium,1,77.0,0.1627118644067797,133,43,40,False,50.0,11.0,0.0,24.0,32.0,49.0,42.0,16.0
208,South Africa_Sri Lanka_2021-09-10,MD Shanaka,16,2,3,South Africa,Sri Lanka,R. Premadasa Stadium,0,68.0,-1.4000000000000004,135,68,69,False,114.29,0.0,12.0,5.0,70.0,11.0,13.0,0.0
209,Sri Lanka_South Africa_2021-09-12,MD Shanaka,10,1,3,South Africa,Sri Lanka,R. Premadasa Stadium,1,-1.0,-2.261764705882353,103,47,59,False,125.0,0.0,27.0,21.0,2.0,18.0,37.0,16.0
210,Sri Lanka_South Africa_2021-09-14,MD Shanaka,18,1,4,South Africa,Sri Lanka,R. Premadasa Stadium,1,-1.0,-2.25,120,58,62,False,69.23,0.0,36.0,12.0,28.0,6.0,12.0,13.0
211,Sri Lanka_Australia_2021-10-28,MD Shanaka,12,1,5,Australia,Sri Lanka,Dubai International Cricket Stadium,0,-1.0,-1.4176470588235288,154,75,94,False,63.16,10.0,0.0,0.0,60.0,10.0,0.0,0.0
212,Sri Lanka_South Africa_2021-10-30,MD Shanaka,11,1,5,South Africa,Sri Lanka,Sharjah Cricket Stadium,0,-1.0,-0.2613445378151269,142,83,91,False,91.67,0.0,0.0,2.0,55.0,12.0,6.0,12.0
213,England_Sri Lanka_2021-11-01,MD Shanaka,26,2,4,England,Sri Lanka,Sharjah Cricket Stadium,1,33.0,-1.3000000000000007,137,52,57,False,104.0,10.0,0.0,0.0,72.0,18.0,36.0,11.5
214,Sri Lanka_West Indies_2021-11-04,MD Shanaka,25,1,2,West Indies,Sri Lanka,Zayed Cricket Stadium,0,-1.0,1.0,189,94,134,False,178.57,0.0,0.0,0.0,52.0,6.0,0.0,16.333333333333332
215,Australia_Sri Lanka_2022-02-11,MD Shanaka,7,2,4,Australia,Sri Lanka,Sydney Cricket Ground,1,60.0,-1.0289473684210524,122,65,65,False,53.85,18.0,0.0,0.0,56.0,26.0,6.0,0.0
216,Australia_Sri Lanka_2022-02-13,MD Shanaka,34,2,4,Australia,Sri Lanka,Sydney Cricket Ground,1,49.0,0.0,164,66,68,False,178.95,0.0,0.0,0.0,84.0,19.0,12.0,7.0
217,Sri Lanka_Australia_2022-02-15,MD Shanaka,39,1,4,Australia,Sri Lanka,Manuka Oval,0,-1.0,-1.3163366336633668,121,45,41,False,105.41,25.0,19.0,0.0,63.0,18.0,10.0,20.5
218,Sri Lanka_Australia_2022-02-18,MD Shanaka,1,1,4,Australia,Sri Lanka,Melbourne Cricket Ground,0,-1.0,-0.9215596330275222,139,98,114,False,25.0,0.0,0.0,0.0,24.0,12.0,0.0,26.666666666666668
219,Australia_Sri Lanka_2022-02-20,MD Shanaka,35,2,4,Australia,Sri Lanka,Melbourne Cricket Ground,0,0.0,0.1151260504201685,155,55,72,False,112.9,1.0,24.0,0.0,89.0,18.0,7.0,20.25
220,India_Sri Lanka_2022-02-24,MD Shanaka,3,2,4,India,Sri Lanka,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,139.0,-3.1,137,57,52,False,50.0,0.0,22.0,0.0,73.0,19.0,19.0,23.2
221,Sri Lanka_India_2022-02-26,MD Shanaka,47,1,4,India,Sri Lanka,Himachal Pradesh Cricket Association Stadium,0,-1.0,-1.684951456310678,183,89,103,False,247.37,8.0,0.0,0.0,36.0,6.0,0.0,19.833333333333332
222,Sri Lanka_India_2022-02-27,MD Shanaka,74,1,4,India,Sri Lanka,Himachal Pradesh Cricket Association Stadium,1,-1.0,-1.492079207920793,146,52,29,False,194.74,6.0,0.0,18.0,71.0,31.0,0.0,23.714285714285715
223,Sri Lanka_Australia_2022-06-07,MD Shanaka,0,1,4,Australia,Sri Lanka,R. Premadasa Stadium,0,-1.0,-3.171428571428571,128,83,103,False,0.0,6.0,6.0,0.0,25.0,0.0,0.0,0.0
224,Sri Lanka_Australia_2022-06-08,MD Shanaka,14,1,4,Australia,Sri Lanka,R. Premadasa Stadium,0,-1.0,-0.8654205607476637,124,86,91,False,82.35,0.0,6.0,0.0,35.0,0.0,16.0,0.0
225,Australia_Sri Lanka_2022-06-11,MD Shanaka,54,2,4,Australia,Sri Lanka,Pallekele International Cricket Stadium,0,-1.0,0.1243697478991592,177,75,96,False,216.0,0.0,28.0,0.0,54.0,10.0,6.0,7.0
226,Sri Lanka_Afghanistan_2022-08-27,MD Shanaka,0,1,5,Afghanistan,Sri Lanka,Dubai International Cricket Stadium,0,-1.0,-5.176229508196721,105,57,60,False,0.0,10.0,0.0,0.0,7.0,18.0,25.0,0.0
227,Afghanistan_Sri Lanka_2022-09-03,MD Shanaka,10,2,3,Afghanistan,Sri Lanka,Sharjah Cricket Stadium,1,56.0,0.589130434782609,179,70,95,False,111.11,17.0,0.0,0.0,38.0,18.0,28.0,0.0
228,India_Sri Lanka_2022-09-06,MD Shanaka,33,2,4,India,Sri Lanka,Dubai International Cricket Stadium,1,-1.0,0.1231092436974794,174,85,111,False,183.33,17.0,0.0,0.0,36.0,13.0,13.0,5.0
229,Pakistan_Sri Lanka_2022-09-09,MD Shanaka,21,2,4,Pakistan,Sri Lanka,Dubai International Cricket Stadium,1,8.0,1.2441176470588236,124,70,80,False,131.25,13.0,5.0,0.0,19.0,13.0,24.0,14.333333333333334
230,Sri Lanka_Pakistan_2022-09-11,MD Shanaka,2,1,4,Pakistan,Sri Lanka,Dubai International Cricket Stadium,0,-1.0,1.1500000000000004,170,47,54,False,66.67,0.0,6.0,0.0,72.0,36.0,38.0,16.0
231,Sri Lanka_Australia_2022-10-25,MD Shanaka,3,1,4,Australia,Sri Lanka,Perth Stadium,0,-1.0,-1.7257575757575765,157,90,106,False,60.0,8.0,0.0,0.0,26.0,1.0,12.0,0.0
232,New Zealand_Sri Lanka_2022-10-29,MD Shanaka,35,2,5,New Zealand,Sri Lanka,Sydney Cricket Ground,0,74.0,-3.25,102,38,28,False,109.38,7.0,23.0,0.0,82.0,44.0,19.0,3.0
233,Afghanistan_Sri Lanka_2022-11-01,MD Shanaka,0,2,4,Afghanistan,Sri Lanka,Brisbane Cricket Ground,0,-4.0,0.7999999999999998,148,109,144,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
234,Sri Lanka_England_2022-11-05,MD Shanaka,3,1,4,England,Sri Lanka,Sydney Cricket Ground,1,-1.0,-0.272033898305084,141,94,118,False,37.5,12.0,0.0,0.0,30.0,3.0,10.0,12.666666666666666
235,India_Sri Lanka_2023-01-03,MD Shanaka,45,2,4,India,Sri Lanka,Wankhede Stadium,1,33.0,-0.0999999999999996,160,51,52,False,166.67,13.0,19.0,0.0,72.0,28.0,12.0,0.0
236,Sri Lanka_India_2023-01-05,MD Shanaka,56,1,4,India,Sri Lanka,Maharashtra Cricket Association Stadium,0,-1.0,0.8000000000000007,206,83,111,False,294.74,21.0,2.0,0.0,48.0,8.0,6.0,45.0
237,India_Sri Lanka_2023-01-07,MD Shanaka,23,2,4,India,Sri Lanka,Saurashtra Cricket Association Stadium,0,93.0,-4.550000000000001,137,58,85,False,135.29,16.0,6.0,0.0,44.0,28.0,15.0,50.5
238,Sri Lanka_New Zealand_2023-04-02,MD Shanaka,1,1,4,New Zealand,Sri Lanka,Eden Park,0,-1.0,0.0,196,100,168,False,33.33,3.0,0.0,0.0,38.0,3.0,0.0,0.0
239,Sri Lanka_New Zealand_2023-04-05,MD Shanaka,7,1,4,New Zealand,Sri Lanka,University Oval,0,-1.0,-2.904545454545455,141,76,99,False,87.5,6.0,9.0,0.0,20.0,12.0,7.0,1.0
240,Sri Lanka_New Zealand_2023-04-08,MD Shanaka,15,1,3,New Zealand,Sri Lanka,John Davies Oval,0,-1.0,-0.1268907563025223,182,102,158,False,187.5,6.0,0.0,0.0,33.0,0.0,0.0,4.0
241,India_New Zealand_2017-11-07,GD Phillips,11,2,2,India,New Zealand,Greenfield International Stadium,1,39.0,-0.75,61,10,9,True,122.22,6.0,8.0,6.0,34.0,25.0,0.0,0.0
242,New Zealand_West Indies_2017-12-29,GD Phillips,56,1,1,West Indies,New Zealand,Saxton Oval,0,-1.0,2.35,187,10,6,True,143.59,0.0,30.0,0.0,125.0,42.0,24.0,0.0
