Unnamed: 0,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type,review
14,D Hemalatha,Marufa Akter,S Mandhana,0,0,0,18,101.0,15,11,1,-,2.0,0,,,2,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium,
15,D Hemalatha,Marufa Akter,S Mandhana,0,0,0,18,101.0,15,12,1,-,3.0,0,,,2,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium,
16,D Hemalatha,Marufa Akter,S Mandhana,0,0,0,18,101.0,15,13,1,-,4.0,0,,,2,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium,
17,D Hemalatha,Marufa Akter,S Mandhana,1,0,1,19,100.0,16,14,1,-,5.0,0,,,2,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium,
18,S Mandhana,Marufa Akter,D Hemalatha,0,0,0,19,100.0,2,3,1,-,6.0,0,,,2,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Left hand Bat,Right hand Bat,Right arm Medium,
19,D Hemalatha,Fariha Trisna,S Mandhana,4,0,4,23,96.0,20,15,1,-,1.0,0,,,3,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Left arm Medium,
20,D Hemalatha,Fariha Trisna,S Mandhana,1,0,1,24,95.0,21,16,1,-,2.0,0,,,3,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Left arm Medium,
21,S Mandhana,Fariha Trisna,D Hemalatha,1,0,1,25,94.0,3,4,1,-,3.0,0,,,3,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Left hand Bat,Right hand Bat,Left arm Medium,
22,D Hemalatha,Fariha Trisna,S Mandhana,4,0,4,29,90.0,25,17,1,-,4.0,0,,,3,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Left arm Medium,
23,D Hemalatha,Fariha Trisna,S Mandhana,1,0,1,30,89.0,26,18,1,-,5.0,0,,,3,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Left arm Medium,
24,S Mandhana,Fariha Trisna,D Hemalatha,0,0,0,30,89.0,3,5,1,-,6.0,0,,,3,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Left hand Bat,Right hand Bat,Left arm Medium,
25,D Hemalatha,Nahida Akter,S Mandhana,6,0,6,36,83.0,32,19,1,-,1.0,0,,,4,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Left arm Orthodox,
26,D Hemalatha,Nahida Akter,S Mandhana,4,0,4,40,79.0,36,20,1,-,2.0,0,,,4,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Left arm Orthodox,
27,D Hemalatha,Nahida Akter,S Mandhana,0,0,0,40,79.0,36,21,1,-,3.0,0,,,4,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Left arm Orthodox,
28,D Hemalatha,Nahida Akter,S Mandhana,1,0,1,41,78.0,37,22,1,-,4.0,0,,,4,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Left arm Orthodox,
29,S Mandhana,Nahida Akter,D Hemalatha,0,0,0,41,78.0,3,6,1,-,5.0,0,,,4,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Left hand Bat,Right hand Bat,Left arm Orthodox,
30,S Mandhana,Nahida Akter,D Hemalatha,2,0,2,43,76.0,5,7,1,-,6.0,0,,,4,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Left hand Bat,Right hand Bat,Left arm Orthodox,
31,D Hemalatha,Marufa Akter,S Mandhana,0,0,0,43,76.0,37,23,1,-,1.0,0,,,5,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium,
32,D Hemalatha,Marufa Akter,S Mandhana,4,0,4,47,72.0,41,24,1,-,2.0,0,,,5,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,4,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium,
0,Dilara Akter,Renuka Singh,Murshida Khatun,1,0,1,1,,1,1,0,-,1.0,0,,,0,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
1,Murshida Khatun,Renuka Singh,Dilara Akter,0,0,0,1,,0,1,0,-,2.0,0,,,0,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
2,Murshida Khatun,Renuka Singh,Dilara Akter,0,0,0,1,,0,2,0,-,3.0,0,,,0,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
3,Murshida Khatun,Renuka Singh,Dilara Akter,1,0,1,2,,1,3,0,-,4.0,0,,,0,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
4,Dilara Akter,Renuka Singh,Murshida Khatun,1,0,1,3,,2,2,0,-,5.0,0,,,0,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
5,Murshida Khatun,Renuka Singh,Dilara Akter,1,0,1,4,,2,4,0,-,6.0,0,,,0,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
6,Murshida Khatun,P Vastrakar,Dilara Akter,0,0,0,4,,2,5,0,-,1.0,0,,,1,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
7,Murshida Khatun,P Vastrakar,Dilara Akter,1,0,1,5,,3,6,0,-,2.0,0,,,1,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
8,Dilara Akter,P Vastrakar,Murshida Khatun,0,0,0,5,,2,3,0,-,3.0,0,,,1,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
9,Dilara Akter,P Vastrakar,Murshida Khatun,4,0,4,9,,6,4,0,-,4.0,0,,,1,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
10,Dilara Akter,P Vastrakar,Murshida Khatun,0,0,0,9,,6,5,0,-,5.0,0,,,1,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
11,Dilara Akter,P Vastrakar,Murshida Khatun,3,0,3,12,,9,6,0,-,6.0,0,,,1,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
12,Dilara Akter,Renuka Singh,Murshida Khatun,0,0,0,12,,9,7,0,-,1.0,0,,,2,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
13,Dilara Akter,Renuka Singh,Murshida Khatun,1,0,1,13,,10,8,0,-,2.0,0,,,2,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
14,Murshida Khatun,Renuka Singh,Dilara Akter,0,0,0,13,,3,7,0,-,3.0,0,,,2,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
15,Murshida Khatun,Renuka Singh,Dilara Akter,2,0,2,15,,5,8,0,-,4.0,0,,,2,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
16,Murshida Khatun,Renuka Singh,Dilara Akter,1,0,1,16,,6,9,0,-,5.0,0,,,2,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
17,Dilara Akter,Renuka Singh,Murshida Khatun,4,0,4,20,,14,9,0,-,6.0,0,,,2,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
18,Murshida Khatun,DB Sharma,Dilara Akter,1,0,1,21,,7,10,0,-,1.0,0,,,3,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Offbreak,
19,Dilara Akter,DB Sharma,Murshida Khatun,2,0,2,23,,16,10,0,-,2.0,0,,,3,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Offbreak,
20,Dilara Akter,DB Sharma,Murshida Khatun,2,0,2,25,,18,11,0,-,3.0,0,,,3,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Offbreak,
21,Dilara Akter,DB Sharma,Murshida Khatun,4,0,4,29,,22,12,0,-,4.0,0,,,3,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Offbreak,
22,Dilara Akter,DB Sharma,Murshida Khatun,1,0,1,30,,23,13,0,-,5.0,0,,,3,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Offbreak,
23,Murshida Khatun,DB Sharma,Dilara Akter,0,0,0,30,,7,11,0,-,6.0,0,,,3,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Offbreak,
24,Dilara Akter,P Vastrakar,Murshida Khatun,4,0,4,34,,27,14,0,-,1.0,0,,,4,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
25,Dilara Akter,P Vastrakar,Murshida Khatun,0,0,0,34,,27,15,0,-,2.0,0,,,4,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
26,Dilara Akter,P Vastrakar,Murshida Khatun,0,0,0,34,,27,16,0,-,3.0,0,,,4,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
27,Dilara Akter,P Vastrakar,Murshida Khatun,2,0,2,36,,29,17,0,-,4.0,0,,,4,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
28,Dilara Akter,P Vastrakar,Murshida Khatun,0,1,1,37,,29,18,0,legbyes,5.0,0,,,4,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Medium,
29,Murshida Khatun,P Vastrakar,Dilara Akter,1,0,1,38,,8,12,0,-,6.0,0,,,4,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Medium,
30,Murshida Khatun,SR Patil,Dilara Akter,0,0,0,38,,8,13,0,-,1.0,0,,,5,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Offbreak,
31,Murshida Khatun,SR Patil,Dilara Akter,0,0,0,38,,8,14,0,-,2.0,0,,,5,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Offbreak,
32,Murshida Khatun,SR Patil,Dilara Akter,1,0,1,39,,9,15,0,-,3.0,0,,,5,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Right arm Offbreak,
33,Dilara Akter,SR Patil,Murshida Khatun,2,0,2,41,,31,19,0,-,4.0,0,,,5,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Offbreak,
34,Dilara Akter,SR Patil,Murshida Khatun,2,0,2,43,,33,20,0,-,5.0,0,,,5,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Offbreak,
35,Dilara Akter,SR Patil,Murshida Khatun,0,1,1,44,,33,21,0,legbyes,6.0,0,,,5,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Right arm Offbreak,
36,Dilara Akter,RP Yadav,Murshida Khatun,0,0,0,44,,33,22,0,-,1.0,0,,,6,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Left arm Orthodox,
37,Dilara Akter,RP Yadav,Murshida Khatun,0,0,0,44,,33,23,0,-,2.0,0,,,6,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Left arm Orthodox,
38,Dilara Akter,RP Yadav,Murshida Khatun,1,1,2,46,,34,23,0,noballs,2.0,0,,,6,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Left hand Bat,Left arm Orthodox,
39,Murshida Khatun,RP Yadav,Dilara Akter,0,0,0,46,,9,16,1,-,3.0,run out,Murshida Khatun,RM Ghosh;DB Sharma,6,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Left hand Bat,Right hand Bat,Left arm Orthodox,
40,Nigar Sultana,RP Yadav,Dilara Akter,1,0,1,47,,1,1,1,-,4.0,0,,,6,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
41,Dilara Akter,RP Yadav,Nigar Sultana,1,0,1,48,,35,24,1,-,5.0,0,,,6,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
42,Nigar Sultana,RP Yadav,Dilara Akter,1,0,1,49,,2,2,1,-,6.0,0,,,6,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
43,Nigar Sultana,Renuka Singh,Dilara Akter,0,0,0,49,,2,3,1,-,1.0,0,,,7,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
44,Nigar Sultana,Renuka Singh,Dilara Akter,0,1,1,50,,2,3,1,wides,1.0,0,,,7,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
45,Nigar Sultana,Renuka Singh,Dilara Akter,0,0,0,50,,2,4,1,-,2.0,0,,,7,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
46,Nigar Sultana,Renuka Singh,Dilara Akter,1,0,1,51,,3,5,1,-,3.0,0,,,7,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
47,Dilara Akter,Renuka Singh,Nigar Sultana,4,0,4,55,,39,25,1,-,4.0,0,,,7,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
48,Dilara Akter,Renuka Singh,Nigar Sultana,0,0,0,55,,39,26,2,-,5.0,caught,Dilara Akter,RM Ghosh,7,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
49,S Mostary,Renuka Singh,Nigar Sultana,1,0,1,56,,1,1,2,-,6.0,0,,,7,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
50,S Mostary,DB Sharma,Nigar Sultana,1,0,1,57,,2,2,2,-,1.0,0,,,8,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Offbreak,
51,Nigar Sultana,DB Sharma,S Mostary,0,0,0,57,,3,6,2,-,2.0,0,,,8,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Offbreak,
52,Nigar Sultana,DB Sharma,S Mostary,0,0,0,57,,3,7,2,-,3.0,0,,,8,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Offbreak,
53,Nigar Sultana,DB Sharma,S Mostary,1,0,1,58,,4,8,2,-,4.0,0,,,8,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Offbreak,
54,S Mostary,DB Sharma,Nigar Sultana,0,0,0,58,,2,3,2,-,5.0,0,,,8,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Offbreak,
55,S Mostary,DB Sharma,Nigar Sultana,0,0,0,58,,2,4,2,-,6.0,0,,,8,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Offbreak,
56,Nigar Sultana,RP Yadav,S Mostary,0,0,0,58,,4,9,2,-,1.0,0,,,9,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
57,Nigar Sultana,RP Yadav,S Mostary,1,0,1,59,,5,10,2,-,2.0,0,,,9,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
58,S Mostary,RP Yadav,Nigar Sultana,1,1,2,61,,3,4,2,noballs,2.0,0,,,9,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
59,Nigar Sultana,RP Yadav,S Mostary,1,0,1,62,,6,11,2,-,3.0,0,,,9,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
60,S Mostary,RP Yadav,Nigar Sultana,0,0,0,62,,3,5,2,-,4.0,0,,,9,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
61,S Mostary,RP Yadav,Nigar Sultana,0,2,2,64,,3,5,2,wides,4.0,0,,,9,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
62,Nigar Sultana,RP Yadav,S Mostary,0,0,0,64,,6,12,2,-,5.0,0,,,9,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
63,Nigar Sultana,RP Yadav,S Mostary,2,0,2,66,,8,13,2,-,6.0,0,,,9,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Left arm Orthodox,
64,S Mostary,P Vastrakar,Nigar Sultana,1,0,1,67,,4,6,2,-,1.0,0,,,10,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
65,Nigar Sultana,P Vastrakar,S Mostary,1,0,1,68,,9,14,2,-,2.0,0,,,10,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
66,S Mostary,P Vastrakar,Nigar Sultana,0,0,0,68,,4,7,2,-,3.0,0,,,10,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
67,S Mostary,P Vastrakar,Nigar Sultana,1,0,1,69,,5,8,2,-,4.0,0,,,10,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
68,Nigar Sultana,P Vastrakar,S Mostary,0,1,1,70,,9,14,2,wides,4.0,0,,,10,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
69,Nigar Sultana,P Vastrakar,S Mostary,1,0,1,71,,10,15,2,-,5.0,0,,,10,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
70,S Mostary,P Vastrakar,Nigar Sultana,1,0,1,72,,6,9,2,-,6.0,0,,,10,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Medium,
71,S Mostary,SR Patil,Nigar Sultana,4,0,4,76,,10,10,2,-,1.0,0,,,11,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Offbreak,
72,S Mostary,SR Patil,Nigar Sultana,1,0,1,77,,11,11,2,-,2.0,0,,,11,field,India,1,Sylhet International Cricket Stadium,2024,5,Bangladesh_India_2024-05-02,India,Bangladesh,India,False,117,Right hand Bat,Right hand Bat,Right arm Offbreak,
