batting_team,batter,won,innings,wickets_fallen,bowling_team,venue,first_ball
New Zealand,NL McCullum,0.0,2,6,South Africa,Zahur Ahmed Chowdhury Stadium,116
New Zealand,NL McCullum,0.0,2,6,Sri Lanka,Trent Bridge,83
New Zealand,NL McCullum,1.0,2,7,Sri Lanka,Providence Stadium,111
New Zealand,NL McCullum,1.0,1,6,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,99
New Zealand,NL McCullum,0.0,1,5,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,30
New Zealand,NL McCullum,0.0,2,5,Sri Lanka,Zahur Ahmed Chowdhury Stadium,46
New Zealand,NL McCullum,0.0,2,7,West Indies,Central Broward Regional Park Stadium Turf Ground,96
New Zealand,NL McCullum,0.0,2,6,West Indies,Central Broward Regional Park Stadium Turf Ground,74
New Zealand,NL McCullum,-1.0,2,5,West Indies,Pallekele International Cricket Stadium,101
New Zealand,NL McCullum,1.0,2,3,Zimbabwe,Seddon Park,101
New Zealand,NL McCullum,0.0,1,5,South Africa,Kingsmead,98
New Zealand,NL McCullum,0.0,1,5,South Africa,Kingsmead,45
New Zealand,NL McCullum,0.0,2,5,South Africa,St George's Park,76
New Zealand,NL McCullum,0.0,1,6,South Africa,Kingsmead,105
New Zealand,NL McCullum,1.0,1,7,South Africa,SuperSport Park,111
New Zealand,NL McCullum,-1.0,1,4,Sri Lanka,Pallekele International Cricket Stadium,105
New Zealand,NL McCullum,0.0,1,5,Sri Lanka,Pallekele International Cricket Stadium,89
New Zealand,NL McCullum,1.0,1,5,Zimbabwe,Harare Sports Club,105
Bangladesh,Junaid Siddique,0.0,2,0,India,Trent Bridge,1
Bangladesh,Junaid Siddique,0.0,1,0,Ireland,Trent Bridge,1
Bangladesh,Junaid Siddique,0.0,1,0,Pakistan,Newlands,1
Bangladesh,Junaid Siddique,0.0,2,0,South Africa,New Wanderers Stadium,1
Bangladesh,Junaid Siddique,0.0,1,0,West Indies,"Warner Park, Basseterre",1
India,YK Pathan,0.0,2,5,Australia,"Kensington Oval, Bridgetown",48
India,YK Pathan,1.0,1,4,Bangladesh,Trent Bridge,110
India,YK Pathan,0.0,2,5,England,Lord's,85
India,YK Pathan,0.0,1,6,England,Eden Gardens,73
India,YK Pathan,1.0,1,0,Pakistan,New Wanderers Stadium,1
India,YK Pathan,0.0,2,4,South Africa,Trent Bridge,78
India,YK Pathan,1.0,1,3,South Africa,"Beausejour Stadium, Gros Islet",96
India,YK Pathan,0.0,2,5,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",66
India,YK Pathan,0.0,1,4,Sri Lanka,"Beausejour Stadium, Gros Islet",109
India,YK Pathan,0.0,1,4,West Indies,Lord's,74
India,YK Pathan,0.0,1,5,New Zealand,AMI Stadium,48
India,YK Pathan,0.0,1,4,New Zealand,Westpac Stadium,77
India,YK Pathan,1.0,1,3,South Africa,Moses Mabhida Stadium,78
India,YK Pathan,1.0,2,6,Sri Lanka,R Premadasa Stadium,87
India,YK Pathan,0.0,2,5,West Indies,"Kensington Oval, Bridgetown",77
India,YK Pathan,1.0,1,5,West Indies,"Queen's Park Oval, Port of Spain",106
India,YK Pathan,1.0,2,4,Zimbabwe,Harare Sports Club,47
India,YK Pathan,1.0,2,2,Zimbabwe,Harare Sports Club,89
Pakistan,Umar Gul,0.0,2,7,Australia,Melbourne Cricket Ground,105
Pakistan,Umar Gul,1.0,1,7,Australia,Edgbaston,111
Pakistan,Umar Gul,1.0,1,7,Australia,Edgbaston,108
Pakistan,Umar Gul,0.0,2,7,Australia,Dubai International Cricket Stadium,86
Pakistan,Umar Gul,1.0,1,7,Bangladesh,Shere Bangla National Stadium,117
Pakistan,Umar Gul,0.0,2,7,England,Kennington Oval,115
Pakistan,Umar Gul,0.0,1,8,England,Dubai International Cricket Stadium,115
Pakistan,Umar Gul,0.0,1,7,England,Sophia Gardens,88
Pakistan,Umar Gul,0.0,2,7,England,Dubai International Cricket Stadium,94
Pakistan,Umar Gul,0.0,2,8,India,New Wanderers Stadium,109
Pakistan,Umar Gul,0.0,1,7,India,R Premadasa Stadium,106
Pakistan,Umar Gul,0.0,2,6,India,"Sardar Patel Stadium, Motera",113
Pakistan,Umar Gul,0.0,1,6,New Zealand,Eden Park,57
Pakistan,Umar Gul,0.0,2,7,New Zealand,Seddon Park,94
Pakistan,Umar Gul,0.0,2,8,New Zealand,Dubai International Cricket Stadium,109
Pakistan,Umar Gul,1.0,1,8,New Zealand,Eden Park,117
Pakistan,Umar Gul,0.0,1,7,South Africa,Sheikh Zayed Stadium,88
Pakistan,Umar Gul,0.0,1,8,South Africa,Sheikh Zayed Stadium,118
Pakistan,Umar Gul,1.0,2,7,South Africa,R Premadasa Stadium,88
Pakistan,Umar Gul,0.0,1,7,Sri Lanka,Maple Leaf North-West Ground,120
Pakistan,Umar Gul,0.0,2,7,Sri Lanka,Lord's,115
Pakistan,Umar Gul,0.0,2,7,West Indies,Shere Bangla National Stadium,93
Pakistan,Umar Gul,1.0,1,6,South Africa,SuperSport Park,109
Pakistan,Umar Gul,0.0,2,7,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",82
Pakistan,Umar Gul,0.0,2,7,Sri Lanka,R Premadasa Stadium,107
Pakistan,Mohammad Asif,0.0,2,9,Australia,Melbourne Cricket Ground,116
Pakistan,Mohammad Asif,0.0,1,9,England,"Kensington Oval, Bridgetown",115
Pakistan,Mohammad Asif,0.0,2,9,India,New Wanderers Stadium,114
Australia,AC Voges,1.0,1,3,New Zealand,Western Australia Cricket Association Ground,59
Australia,AC Voges,1.0,1,3,New Zealand,Sydney Cricket Ground,43
Australia,AC Voges,0.0,1,3,Sri Lanka,Stadium Australia,55
Australia,AC Voges,0.0,2,1,West Indies,"Brisbane Cricket Ground, Woolloongabba",8
Australia,AC Voges,-1.0,1,4,England,Old Trafford,110
Australia,LA Pomersbach,1.0,1,4,New Zealand,Western Australia Cricket Association Ground,101
New Zealand,JM How,0.0,2,1,Australia,Western Australia Cricket Association Ground,2
New Zealand,JM How,0.0,1,0,England,Old Trafford,1
New Zealand,JM How,0.0,2,2,England,Eden Park,17
New Zealand,JM How,0.0,2,2,England,Jade Stadium,25
New Zealand,JM How,0.0,1,1,South Africa,New Wanderers Stadium,15
India,P Kumar,0.0,1,6,Australia,Melbourne Cricket Ground,71
India,P Kumar,0.0,1,8,England,Old Trafford,109
India,P Kumar,0.0,1,7,England,Eden Gardens,100
India,I Sharma,0.0,1,9,Australia,Melbourne Cricket Ground,94
India,I Sharma,0.0,1,9,Pakistan,M Chinnaswamy Stadium,110
India,I Sharma,0.0,2,9,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",117
New Zealand,DR Flynn,0.0,1,5,England,Old Trafford,69
New Zealand,DR Flynn,0.0,2,5,England,Jade Stadium,72
New Zealand,DR Flynn,-1.0,1,5,West Indies,"Eden Park, Auckland",94
New Zealand,DR Flynn,1.0,1,3,West Indies,Seddon Park,80
New Zealand,DR Flynn,0.0,2,3,West Indies,Central Broward Regional Park Stadium Turf Ground,37
New Zealand,MJ Mason,0.0,1,8,England,Old Trafford,116
New Zealand,GJ Hopkins,0.0,1,4,England,"Beausejour Stadium, Gros Islet",105
New Zealand,GJ Hopkins,0.0,1,4,Australia,Westpac Stadium,66
New Zealand,GJ Hopkins,-1.0,1,4,Australia,AMI Stadium,63
New Zealand,GJ Hopkins,1.0,1,5,Pakistan,"Kensington Oval, Bridgetown",89
New Zealand,GJ Hopkins,0.0,2,4,South Africa,"Kensington Oval, Bridgetown",75
New Zealand,GJ Hopkins,1.0,2,7,Sri Lanka,Providence Stadium,110
New Zealand,GJ Hopkins,0.0,1,4,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,16
New Zealand,GJ Hopkins,0.0,1,4,South Africa,New Wanderers Stadium,61
South Africa,JL Ontong,-1.0,1,4,England,Old Trafford,36
South Africa,JL Ontong,0.0,2,4,England,Edgbaston,43
South Africa,JL Ontong,0.0,1,4,New Zealand,Westpac Stadium,55
South Africa,JL Ontong,1.0,1,4,New Zealand,Eden Park,79
South Africa,JL Ontong,1.0,1,1,Bangladesh,New Wanderers Stadium,25
South Africa,JL Ontong,1.0,1,3,India,New Wanderers Stadium,104
South Africa,JL Ontong,1.0,1,2,New Zealand,St George's Park,29
South Africa,JL Ontong,0.0,2,3,Pakistan,SuperSport Park,28
South Africa,JL Ontong,1.0,2,3,West Indies,New Wanderers Stadium,37
South Africa,JL Ontong,0.0,1,3,West Indies,New Wanderers Stadium,64
West Indies,RN Lewis,0.0,1,5,South Africa,New Wanderers Stadium,83
England,P Mustard,1.0,1,0,New Zealand,Eden Park,1
England,P Mustard,1.0,1,0,New Zealand,Jade Stadium,1
England,GP Swann,1.0,2,8,Australia,Adelaide Oval,106
England,GP Swann,1.0,1,7,India,Lord's,118
England,GP Swann,0.0,2,7,India,R Premadasa Stadium,68
England,GP Swann,-1.0,1,6,Ireland,Providence Stadium,113
England,GP Swann,1.0,2,7,New Zealand,"Beausejour Stadium, Gros Islet",111
England,GP Swann,0.0,2,6,Pakistan,Dubai International Cricket Stadium,106
England,GP Swann,1.0,1,7,Pakistan,Dubai International Cricket Stadium,113
England,GP Swann,0.0,1,6,South Africa,Trent Bridge,84
England,GP Swann,1.0,1,7,South Africa,"Kensington Oval, Bridgetown",118
England,GP Swann,0.0,1,7,South Africa,Riverside Ground,94
England,GP Swann,0.0,1,9,Sri Lanka,County Ground,120
England,GP Swann,0.0,1,5,West Indies,Kennington Oval,103
England,GP Swann,0.0,2,8,West Indies,Kennington Oval,90
England,GP Swann,1.0,1,6,New Zealand,Eden Park,101
England,GP Swann,1.0,1,6,New Zealand,Jade Stadium,114
England,GP Swann,0.0,2,7,Sri Lanka,Pallekele International Cricket Stadium,86
England,RJ Sidebottom,1.0,1,8,New Zealand,Eden Park,113
New Zealand,JD Ryder,0.0,1,0,England,"Beausejour Stadium, Gros Islet",1
New Zealand,JD Ryder,0.0,2,0,England,Eden Park,1
New Zealand,JD Ryder,0.0,2,0,England,Jade Stadium,1
New Zealand,JD Ryder,1.0,2,0,India,AMI Stadium,1
New Zealand,JD Ryder,1.0,2,0,India,Westpac Stadium,1
New Zealand,JD Ryder,1.0,1,0,Pakistan,"Kensington Oval, Bridgetown",0
New Zealand,JD Ryder,1.0,2,0,Pakistan,Eden Park,1
New Zealand,JD Ryder,1.0,1,1,Pakistan,Seddon Park,1
New Zealand,JD Ryder,0.0,2,0,Pakistan,AMI Stadium,1
New Zealand,JD Ryder,0.0,2,0,South Africa,"Kensington Oval, Bridgetown",0
New Zealand,JD Ryder,0.0,2,1,South Africa,Eden Park,37
New Zealand,JD Ryder,1.0,2,0,Sri Lanka,Providence Stadium,1
New Zealand,JD Ryder,-1.0,1,0,West Indies,"Eden Park, Auckland",1
New Zealand,JD Ryder,1.0,1,0,West Indies,Seddon Park,1
New Zealand,JD Ryder,1.0,1,0,West Indies,Eden Park,1
New Zealand,JD Ryder,1.0,2,0,West Indies,Westpac Stadium,1
New Zealand,JD Ryder,1.0,2,0,Zimbabwe,Providence Stadium,1
New Zealand,JD Ryder,1.0,1,0,Sri Lanka,R Premadasa Stadium,1
New Zealand,JD Ryder,1.0,1,0,Sri Lanka,R Premadasa Stadium,1
New Zealand,JD Ryder,1.0,1,1,Zimbabwe,Harare Sports Club,68
New Zealand,CS Martin,0.0,2,9,England,Eden Park,102
New Zealand,PA Hitchcock,0.0,2,7,England,Jade Stadium,83
Pakistan,Shoaib Akhtar,1.0,1,8,Australia,Edgbaston,110
Pakistan,Shoaib Akhtar,1.0,1,7,Bangladesh,Gymkhana Club Ground,118
Pakistan,Shoaib Akhtar,0.0,1,9,England,Sophia Gardens,107
Pakistan,Shoaib Akhtar,0.0,1,9,New Zealand,Eden Park,109
Pakistan,Shoaib Akhtar,0.0,2,9,New Zealand,Seddon Park,117
Pakistan,Shoaib Akhtar,0.0,1,9,South Africa,Sheikh Zayed Stadium,106
South Africa,MN van Wyk,0.0,2,0,India,Moses Mabhida Stadium,1
South Africa,MN van Wyk,1.0,2,0,New Zealand,Kingsmead,1
South Africa,MN van Wyk,0.0,2,0,New Zealand,SuperSport Park,1
South Africa,MN van Wyk,0.0,1,0,West Indies,St George's Park,1
South Africa,MN van Wyk,0.0,1,0,West Indies,Newlands,1
South Africa,MN van Wyk,0.0,1,0,West Indies,New Wanderers Stadium,1
South Africa,MN van Wyk,1.0,1,0,West Indies,Kingsmead,1
South Africa,GH Bodi,0.0,1,4,West Indies,St George's Park,13
West Indies,BA Parchment,1.0,2,0,South Africa,St George's Park,1
Australia,SE Marsh,0.0,1,1,India,Melbourne Cricket Ground,15
Australia,SE Marsh,0.0,2,0,India,Melbourne Cricket Ground,1
Australia,SE Marsh,0.0,1,1,India,Sydney Cricket Ground,15
Australia,SE Marsh,1.0,1,0,South Africa,Melbourne Cricket Ground,1
Australia,SE Marsh,1.0,2,0,South Africa,"Brisbane Cricket Ground, Woolloongabba",1
Australia,SE Marsh,0.0,1,1,Sri Lanka,Stadium Australia,12
Australia,SE Marsh,0.0,2,1,Sri Lanka,Melbourne Cricket Ground,10
Australia,SE Marsh,0.0,2,0,West Indies,"Brisbane Cricket Ground, Woolloongabba",1
Australia,SE Marsh,1.0,1,1,England,The Rose Bowl,9
Australia,SE Marsh,0.0,2,2,England,Riverside Ground,17
Australia,SE Marsh,1.0,2,1,South Africa,Newlands,4
Australia,SE Marsh,0.0,1,1,South Africa,New Wanderers Stadium,12
Australia,SE Marsh,0.0,2,1,Sri Lanka,Pallekele International Cricket Stadium,15
Australia,SE Marsh,0.0,2,2,Sri Lanka,Pallekele International Cricket Stadium,44
Australia,SE Marsh,0.0,1,0,West Indies,"Kensington Oval, Bridgetown",1
Australia,DJ Hussey,1.0,1,3,Bangladesh,"Kensington Oval, Bridgetown",40
Australia,DJ Hussey,0.0,1,3,England,"Kensington Oval, Bridgetown",14
Australia,DJ Hussey,0.0,1,1,England,Adelaide Oval,53
Australia,DJ Hussey,1.0,1,2,England,Melbourne Cricket Ground,42
Australia,DJ Hussey,1.0,1,1,India,"Kensington Oval, Bridgetown",66
Australia,DJ Hussey,1.0,1,2,India,Stadium Australia,61
Australia,DJ Hussey,0.0,1,2,India,Melbourne Cricket Ground,18
Australia,DJ Hussey,1.0,1,2,New Zealand,Sydney Cricket Ground,28
Australia,DJ Hussey,0.0,1,3,Pakistan,Dubai International Cricket Stadium,45
Australia,DJ Hussey,1.0,1,2,Pakistan,Melbourne Cricket Ground,42
Australia,DJ Hussey,1.0,1,2,Pakistan,"Beausejour Stadium, Gros Islet",48
Australia,DJ Hussey,1.0,2,3,Pakistan,"Beausejour Stadium, Gros Islet",45
Australia,DJ Hussey,0.0,2,2,Pakistan,Edgbaston,21
Australia,DJ Hussey,0.0,2,3,Pakistan,Edgbaston,25
Australia,DJ Hussey,0.0,1,3,Pakistan,Dubai International Cricket Stadium,52
Australia,DJ Hussey,-1.0,2,4,Pakistan,Dubai International Cricket Stadium,92
Australia,DJ Hussey,1.0,1,2,South Africa,Melbourne Cricket Ground,58
Australia,DJ Hussey,1.0,2,3,South Africa,"Brisbane Cricket Ground, Woolloongabba",77
Australia,DJ Hussey,0.0,1,4,Sri Lanka,Trent Bridge,67
Australia,DJ Hussey,1.0,1,4,Sri Lanka,"Kensington Oval, Bridgetown",28
Australia,DJ Hussey,0.0,1,2,Sri Lanka,Western Australia Cricket Association Ground,31
Australia,DJ Hussey,0.0,1,4,West Indies,Kennington Oval,70
Australia,DJ Hussey,1.0,1,2,West Indies,Bellerive Oval,52
Australia,DJ Hussey,0.0,2,4,West Indies,R Premadasa Stadium,38
Australia,DJ Hussey,-1.0,1,2,England,Old Trafford,50
Australia,DJ Hussey,1.0,2,3,New Zealand,Westpac Stadium,26
Australia,DJ Hussey,-1.0,2,2,New Zealand,AMI Stadium,68
Australia,DJ Hussey,0.0,1,2,South Africa,New Wanderers Stadium,21
Australia,DJ Hussey,0.0,2,2,South Africa,SuperSport Park,33
Australia,DJ Hussey,1.0,2,2,South Africa,Newlands,57
Australia,DJ Hussey,0.0,1,2,South Africa,New Wanderers Stadium,28
Australia,DJ Hussey,0.0,2,2,Sri Lanka,Pallekele International Cricket Stadium,28
Australia,DJ Hussey,0.0,2,1,Sri Lanka,Pallekele International Cricket Stadium,36
Australia,DJ Hussey,0.0,1,2,West Indies,"Kensington Oval, Bridgetown",48
Australia,DJ Hussey,1.0,2,3,West Indies,"Beausejour Stadium, Gros Islet",77
Australia,DJ Hussey,0.0,2,3,West Indies,"Kensington Oval, Bridgetown",72
West Indies,XM Marshall,1.0,2,1,Australia,Kennington Oval,70
West Indies,XM Marshall,-1.0,2,1,New Zealand,"Eden Park, Auckland",14
West Indies,XM Marshall,0.0,2,1,New Zealand,Seddon Park,9
West Indies,XM Marshall,0.0,2,1,Sri Lanka,Trent Bridge,21
West Indies,XM Marshall,0.0,2,0,Sri Lanka,Kennington Oval,1
West Indies,XM Marshall,1.0,2,0,Australia,"Kensington Oval, Bridgetown",1
West Indies,WKD Perkins,1.0,2,0,Australia,"Kensington Oval, Bridgetown",1
Bangladesh,Dhiman Ghosh,0.0,2,5,Pakistan,National Stadium,79
Pakistan,Fawad Alam,0.0,2,5,Australia,Melbourne Cricket Ground,86
Pakistan,Fawad Alam,0.0,2,6,Australia,"Beausejour Stadium, Gros Islet",90
Pakistan,Fawad Alam,0.0,1,4,England,Dubai International Cricket Stadium,52
Pakistan,Fawad Alam,1.0,2,4,England,Dubai International Cricket Stadium,64
Pakistan,Fawad Alam,0.0,1,6,England,"Kensington Oval, Bridgetown",101
Pakistan,Fawad Alam,0.0,1,2,England,Sophia Gardens,42
Pakistan,Fawad Alam,0.0,1,6,England,Sophia Gardens,86
Pakistan,Fawad Alam,1.0,1,4,New Zealand,Dubai International Cricket Stadium,77
Pakistan,Fawad Alam,1.0,1,5,New Zealand,Dubai International Cricket Stadium,92
Pakistan,Fawad Alam,0.0,1,4,New Zealand,Eden Park,45
Pakistan,Fawad Alam,1.0,1,5,Bangladesh,National Stadium,104
Pakistan,Fawad Alam,1.0,2,7,Sri Lanka,Maple Leaf North-West Ground,96
Pakistan,Fawad Alam,0.0,1,5,Sri Lanka,Maple Leaf North-West Ground,93
Pakistan,Fawad Alam,0.0,2,5,Sri Lanka,Lord's,95
England,RS Bopara,0.0,2,5,Australia,Bellerive Oval,68
England,RS Bopara,0.0,1,5,Australia,Melbourne Cricket Ground,52
England,RS Bopara,0.0,2,5,Australia,Stadium Australia,73
England,RS Bopara,-1.0,2,0,Australia,Old Trafford,1
England,RS Bopara,0.0,2,4,Australia,The Rose Bowl,28
England,RS Bopara,1.0,1,4,Australia,Riverside Ground,116
England,RS Bopara,1.0,1,0,India,Lord's,1
England,RS Bopara,1.0,2,3,India,Old Trafford,43
England,RS Bopara,1.0,1,5,India,Edgbaston,104
England,RS Bopara,1.0,2,1,New Zealand,"Beausejour Stadium, Gros Islet",16
England,RS Bopara,0.0,2,3,New Zealand,Kennington Oval,84
England,RS Bopara,0.0,1,4,New Zealand,Zahur Ahmed Chowdhury Stadium,74
England,RS Bopara,1.0,1,0,Pakistan,Kennington Oval,1
England,RS Bopara,1.0,2,1,Pakistan,Sophia Gardens,11
England,RS Bopara,1.0,2,2,Pakistan,Sophia Gardens,16
England,RS Bopara,0.0,2,1,Pakistan,Dubai International Cricket Stadium,35
England,RS Bopara,1.0,1,1,Pakistan,Dubai International Cricket Stadium,27
England,RS Bopara,1.0,1,1,Pakistan,Sheikh Zayed Stadium,28
England,RS Bopara,0.0,1,0,South Africa,Trent Bridge,1
England,RS Bopara,0.0,1,1,South Africa,Riverside Ground,23
England,RS Bopara,0.0,2,4,South Africa,Zahur Ahmed Chowdhury Stadium,74
England,RS Bopara,0.0,1,3,Sri Lanka,County Ground,70
England,RS Bopara,1.0,2,4,Sri Lanka,Zahur Ahmed Chowdhury Stadium,103
England,RS Bopara,0.0,2,5,Sri Lanka,Kennington Oval,94
England,RS Bopara,0.0,1,0,West Indies,Kennington Oval,1
England,RS Bopara,0.0,2,2,West Indies,Kennington Oval,21
England,RS Bopara,1.0,2,1,West Indies,Trent Bridge,13
England,RS Bopara,1.0,2,3,India,Eden Gardens,89
England,RS Bopara,0.0,2,4,Sri Lanka,Pallekele International Cricket Stadium,63
England,RS Bopara,0.0,1,0,West Indies,"Queen's Park Oval, Port of Spain",1
England,RS Bopara,0.0,2,4,West Indies,"Kensington Oval, Bridgetown",46
England,RS Bopara,0.0,1,4,West Indies,"Kensington Oval, Bridgetown",84
England,RS Bopara,1.0,1,3,West Indies,"Kensington Oval, Bridgetown",95
Bangladesh,Raqibul Hasan,0.0,2,4,India,Trent Bridge,54
Bangladesh,Raqibul Hasan,0.0,1,4,Ireland,Trent Bridge,56
Bangladesh,Raqibul Hasan,0.0,1,6,New Zealand,Seddon Park,75
Bangladesh,Raqibul Hasan,0.0,2,2,South Africa,New Wanderers Stadium,32
Bangladesh,Raqibul Hasan,0.0,1,6,West Indies,"Warner Park, Basseterre",61
Bangladesh,Naeem Islam,0.0,2,5,Australia,"Kensington Oval, Bridgetown",65
Bangladesh,Naeem Islam,0.0,2,7,India,Trent Bridge,99
Bangladesh,Naeem Islam,0.0,1,7,Ireland,Trent Bridge,99
Bangladesh,Naeem Islam,0.0,2,3,New Zealand,Shere Bangla National Stadium,11
Bangladesh,Naeem Islam,0.0,2,4,Pakistan,"Beausejour Stadium, Gros Islet",97
Bangladesh,Naeem Islam,0.0,2,0,Pakistan,Shere Bangla National Stadium,1
Bangladesh,Naeem Islam,1.0,2,5,West Indies,Shere Bangla National Stadium,79
Bangladesh,Naeem Islam,0.0,1,5,New Zealand,Seddon Park,44
Bangladesh,Naeem Islam,0.0,2,4,South Africa,New Wanderers Stadium,44
Bangladesh,Naeem Islam,0.0,1,2,West Indies,"Warner Park, Basseterre",12
Bangladesh,Mehrab Hossain jnr,0.0,2,6,South Africa,New Wanderers Stadium,65
Bangladesh,Mehrab Hossain jnr,0.0,1,7,West Indies,"Warner Park, Basseterre",68
South Africa,RK Kleinveldt,1.0,1,5,Bangladesh,New Wanderers Stadium,77
South Africa,RK Kleinveldt,1.0,1,6,New Zealand,St George's Park,120
South Africa,RK Kleinveldt,0.0,2,7,Pakistan,SuperSport Park,61
South Africa,J Louw,1.0,1,7,Bangladesh,New Wanderers Stadium,82
South Africa,VB van Jaarsveld,0.0,2,3,Australia,Melbourne Cricket Ground,18
South Africa,VB van Jaarsveld,0.0,1,2,Australia,"Brisbane Cricket Ground, Woolloongabba",43
South Africa,VB van Jaarsveld,1.0,2,3,Australia,New Wanderers Stadium,55
Australia,CJ Ferguson,1.0,1,1,New Zealand,Sydney Cricket Ground,23
Australia,CJ Ferguson,0.0,1,4,Pakistan,Dubai International Cricket Stadium,58
Australia,CJ Ferguson,0.0,2,4,South Africa,SuperSport Park,62
South Africa,RE van der Merwe,1.0,1,2,New Zealand,Lord's,64
South Africa,RE van der Merwe,0.0,2,7,Pakistan,"Beausejour Stadium, Gros Islet",119
South Africa,RE van der Merwe,1.0,1,3,Australia,SuperSport Park,64
South Africa,RE van der Merwe,1.0,1,6,West Indies,Kennington Oval,107
South Africa,RE van der Merwe,1.0,1,7,West Indies,"Sir Vivian Richards Stadium, North Sound",113
Australia,BW Hilfenhaus,0.0,1,9,Pakistan,Dubai International Cricket Stadium,110
Australia,BW Hilfenhaus,0.0,1,9,Pakistan,Dubai International Cricket Stadium,116
Australia,BW Hilfenhaus,1.0,1,8,South Africa,Melbourne Cricket Ground,118
Australia,SW Tait,0.0,2,9,India,Adelaide Oval,111
Australia,SW Tait,1.0,1,9,Pakistan,Melbourne Cricket Ground,107
Australia,SW Tait,1.0,1,9,Pakistan,"Beausejour Stadium, Gros Islet",119
Australia,SW Tait,0.0,2,9,Pakistan,Edgbaston,110
Australia,SW Tait,0.0,2,9,Pakistan,Edgbaston,110
Australia,SW Tait,1.0,1,9,South Africa,Melbourne Cricket Ground,120
South Africa,LL Tsotsobe,0.0,2,9,Australia,Melbourne Cricket Ground,99
South Africa,LL Tsotsobe,0.0,2,9,Pakistan,SuperSport Park,72
South Africa,ND McKenzie,0.0,1,5,Australia,"Brisbane Cricket Ground, Woolloongabba",104
Australia,PM Siddle,1.0,1,7,New Zealand,Sydney Cricket Ground,115
New Zealand,GD Elliott,0.0,2,3,Australia,Sydney Cricket Ground,65
New Zealand,GD Elliott,1.0,1,4,Australia,Himachal Pradesh Cricket Association Stadium,85
New Zealand,GD Elliott,1.0,1,4,Bangladesh,Eden Gardens,95
New Zealand,GD Elliott,0.0,1,6,England,Feroz Shah Kotla,106
New Zealand,GD Elliott,1.0,1,5,India,"Vidarbha Cricket Association Stadium, Jamtha",95
New Zealand,GD Elliott,1.0,1,4,England,Seddon Park,97
New Zealand,GD Elliott,0.0,1,3,England,Westpac Stadium,66
New Zealand,GD Elliott,0.0,2,3,Pakistan,Eden Park,64
New Zealand,GD Elliott,1.0,1,4,Pakistan,Westpac Stadium,73
New Zealand,GD Elliott,1.0,1,5,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",115
New Zealand,GD Elliott,1.0,1,4,Sri Lanka,Bay Oval,111
New Zealand,GD Elliott,0.0,1,3,South Africa,Kingsmead,77
New Zealand,GD Elliott,1.0,1,2,South Africa,SuperSport Park,51
New Zealand,GD Elliott,1.0,1,2,Zimbabwe,Harare Sports Club,53
England,SM Davies,1.0,2,0,Australia,Adelaide Oval,1
England,SM Davies,0.0,2,0,Australia,Melbourne Cricket Ground,1
England,SM Davies,1.0,2,0,Pakistan,Sophia Gardens,1
England,SM Davies,1.0,2,0,Pakistan,Sophia Gardens,1
England,SM Davies,0.0,1,0,West Indies,"Queen's Park Oval, Port of Spain",1
England,GJ Batty,0.0,1,6,West Indies,"Queen's Park Oval, Port of Spain",88
England,A Khan,0.0,1,8,West Indies,"Queen's Park Oval, Port of Spain",108
England,JS Foster,1.0,1,5,India,Lord's,112
England,JS Foster,1.0,1,5,Pakistan,Kennington Oval,102
England,JS Foster,0.0,1,4,South Africa,Trent Bridge,76
England,JS Foster,0.0,1,4,West Indies,Kennington Oval,95
Ireland,JP Bray,1.0,2,0,Bangladesh,Trent Bridge,1
Ireland,JP Bray,0.0,1,0,India,Trent Bridge,0
Ireland,NJ O'Brien,0.0,1,2,Australia,R Premadasa Stadium,22
Ireland,NJ O'Brien,1.0,2,1,Bangladesh,Trent Bridge,18
Ireland,NJ O'Brien,-1.0,2,1,England,Providence Stadium,13
Ireland,NJ O'Brien,0.0,2,2,Bangladesh,"Civil Service Cricket Club, Stormont",27
