,date,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,batting_team,venue,toss_winner,batter_type,non_striker_type,first_ball,current_team_total,is_powerplay,strike_rate,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,recent_form,Left arm Fast Expected Runs,Left arm Fast Expected Wickets,Left arm Fast Strike Rate,Left arm Fast Deliveries Per Wicket,Right arm Fast Expected Runs,Right arm Fast Expected Wickets,Right arm Fast Strike Rate,Right arm Fast Deliveries Per Wicket,Left arm Orthodox Expected Runs,Left arm Orthodox Expected Wickets,Left arm Orthodox Strike Rate,Left arm Orthodox Deliveries Per Wicket,Left arm Wrist spin Expected Runs,Left arm Wrist spin Expected Wickets,Left arm Wrist spin Strike Rate,Left arm Wrist spin Deliveries Per Wicket,Right arm Legbreak Expected Runs,Right arm Legbreak Expected Wickets,Right arm Legbreak Strike Rate,Right arm Legbreak Deliveries Per Wicket,Right arm Offbreak Expected Runs,Right arm Offbreak Expected Wickets,Right arm Offbreak Strike Rate,Right arm Offbreak Deliveries Per Wicket
888,2016-03-18,CJ Anderson,3,6,1,2,Australia,New Zealand,Himachal Pradesh Cricket Association Stadium,1,Left hand Bat,Left hand Bat,51,67,False,50.0,62,24.0,18.0,0.0,61.0,24.0,15.0,29.5,31.999919999999996,0.36363636363636365,133.333,66.0,98.95542,4.970259920149923,162.222,12.273,17.24994,1.125,95.833,16.0,0.0,0.0,0.0,0.0,24.558239999999998,1.1162790697674418,102.326,21.5,17.8947,0.5263157894736842,119.298,28.5
889,2016-01-15,CJ Anderson,0,2,2,2,Pakistan,New Zealand,Eden Park,1,Left hand Bat,Right hand Bat,61,90,False,0.0,63,37.0,22.0,0.0,43.0,18.0,0.0,2.0,49.333209999999994,0.5606060606060606,133.333,66.0,69.75546,3.5036258453515847,162.222,12.273,21.08326,1.375,95.833,16.0,0.0,0.0,0.0,0.0,18.41868,0.8372093023255814,102.326,21.5,0.0,0.0,119.298,28.5
890,2014-12-04,CJ Anderson,48,37,1,3,Pakistan,New Zealand,Dubai International Cricket Stadium,0,Left hand Bat,Right hand Bat,19,15,True,129.73,94,63.0,37.0,0.0,42.0,24.0,37.0,0.0,83.99978999999999,0.9545454545454546,133.333,66.0,68.13324,3.422146174529455,162.222,12.273,35.45821,2.3125,95.833,16.0,0.0,0.0,0.0,0.0,24.558239999999998,1.1162790697674418,102.326,21.5,44.14026,1.2982456140350878,119.298,28.5
891,2016-03-30,CJ Anderson,28,23,1,2,England,New Zealand,Feroz Shah Kotla,0,Left hand Bat,Right hand Bat,64,92,False,121.74,106,6.0,7.0,0.0,49.0,27.0,8.0,20.285714285714285,7.999979999999999,0.09090909090909091,133.333,66.0,79.48878,3.9925038702843643,162.222,12.273,6.70831,0.4375,95.833,16.0,0.0,0.0,0.0,0.0,27.628019999999996,1.255813953488372,102.326,21.5,9.54384,0.2807017543859649,119.298,28.5
892,2018-11-02,CJ Anderson,44,25,1,4,Pakistan,New Zealand,Dubai International Cricket Stadium,1,Left hand Bat,Right hand Bat,77,84,False,176.0,120,18.0,0.0,0.0,50.0,21.0,0.0,9.0,23.99994,0.2727272727272727,133.333,66.0,81.111,4.073983541106494,162.222,12.273,0.0,0.0,95.833,16.0,0.0,0.0,0.0,0.0,21.488459999999996,0.9767441860465116,102.326,21.5,0.0,0.0,119.298,28.5
893,2016-03-26,CJ Anderson,0,3,1,3,Bangladesh,New Zealand,Eden Gardens,1,Left hand Bat,Right hand Bat,90,99,False,0.0,94,12.0,6.0,0.0,14.0,4.0,0.0,23.666666666666668,15.999959999999998,0.18181818181818182,133.333,66.0,22.71108,1.1407153915098183,162.222,12.273,5.74998,0.375,95.833,16.0,0.0,0.0,0.0,0.0,4.093039999999999,0.18604651162790697,102.326,21.5,0.0,0.0,119.298,28.5
894,2023-04-24,CJ Bowes,19,13,2,1,Pakistan,New Zealand,Rawalpindi Cricket Stadium,1,Right hand Bat,Right hand Bat,1,0,True,146.15,23,18.0,38.0,0.0,143.0,36.0,0.0,19.714285714285715,32.625,1.6874472672728977,181.25,10.667,143.0,8.9375,100.0,16.0,24.000040000000002,4.0,63.158,9.5,0.0,0.0,0.0,0.0,51.42852,0.0,142.857,inf,0.0,0.0,118.75,inf
895,2007-09-12,CJ Chibhabha,15,14,2,1,Australia,Zimbabwe,Newlands,0,Right hand Bat,Right hand Bat,24,31,True,107.14,42,37.0,0.0,0.0,125.0,0.0,36.0,0.0,27.75,2.0555555555555554,75.0,18.0,142.04500000000002,4.648741120904459,113.636,26.889,0.0,0.0,112.963,18.0,0.0,0.0,0.0,0.0,0.0,0.0,61.905,4.2,56.05704,2.5714285714285716,155.714,14.0
896,2010-10-10,CJ Chibhabha,59,41,2,1,South Africa,Zimbabwe,De Beers Diamond Oval,0,Right hand Bat,Right hand Bat,11,16,True,143.9,78,41.0,30.0,0.0,69.0,18.0,67.0,52.0,30.75,2.2777777777777777,75.0,18.0,78.40884,2.5661050987392615,113.636,26.889,33.8889,1.6666666666666667,112.963,18.0,0.0,0.0,0.0,0.0,11.1429,4.285714285714286,61.905,4.2,104.32838,4.785714285714286,155.714,14.0
897,2010-06-12,CJ Chibhabha,40,29,1,1,India,Zimbabwe,Harare Sports Club,0,Right hand Bat,Left hand Bat,5,2,True,137.93,62,0.0,49.0,0.0,81.0,24.0,54.0,0.0,0.0,0.0,75.0,18.0,92.04516000000001,3.0123842463460897,113.636,26.889,55.35187,2.7222222222222223,112.963,18.0,0.0,0.0,0.0,0.0,14.857199999999999,5.714285714285714,61.905,4.2,84.08556,3.857142857142857,155.714,14.0
898,2010-06-13,CJ Chibhabha,7,17,1,1,India,Zimbabwe,Harare Sports Club,0,Right hand Bat,Right hand Bat,14,8,True,41.18,36,0.0,43.0,0.0,95.0,30.0,44.0,40.0,0.0,0.0,75.0,18.0,107.9542,3.533043251887389,113.636,26.889,48.57409,2.388888888888889,112.963,18.0,0.0,0.0,0.0,0.0,18.5715,7.142857142857142,61.905,4.2,68.51416,3.142857142857143,155.714,14.0
899,2013-03-02,CJ Chibhabha,8,9,1,4,West Indies,Zimbabwe,"Sir Vivian Richards Stadium, North Sound",1,Right hand Bat,Right hand Bat,92,88,False,88.89,109,0.0,0.0,0.0,27.0,0.0,11.0,0.0,0.0,0.0,75.0,18.0,30.681720000000002,1.004128082115363,113.636,26.889,0.0,0.0,112.963,18.0,0.0,0.0,0.0,0.0,0.0,0.0,61.905,4.2,17.12854,0.7857142857142857,155.714,14.0
900,2009-02-15,CJ Ferguson,8,9,1,1,New Zealand,Australia,Sydney Cricket Ground,1,Right hand Bat,Right hand Bat,23,34,True,88.89,42,0.0,0.0,0.0,125.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,100.0,12.5,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,inf,29.99988,6.0,83.333,6.0
901,2009-03-29,CJ Ferguson,0,1,2,4,South Africa,Australia,SuperSport Park,1,Right hand Bat,Right hand Bat,62,63,False,0.0,62,0.0,0.0,0.0,54.0,0.0,29.0,8.0,0.0,0.0,0.0,0.0,43.2,5.4,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,inf,24.16657,4.833333333333333,83.333,6.0
902,2009-05-07,CJ Ferguson,8,9,1,4,Pakistan,Australia,Dubai International Cricket Stadium,0,Right hand Bat,Left hand Bat,58,69,False,88.89,76,0.0,0.0,0.0,39.0,15.0,44.0,4.0,0.0,0.0,0.0,0.0,31.200000000000003,3.9,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,75.0,inf,36.66652,7.333333333333333,83.333,6.0
903,2021-03-20,CJ Jordan,11,10,2,5,India,England,Narendra Modi Stadium,1,Right hand Bat,Left hand Bat,94,143,False,110.0,117,12.0,0.0,0.0,44.0,0.0,0.0,6.0,15.0,0.6428456634702951,125.0,18.667,66.62876,3.52,151.429,12.5,0.0,0.0,66.667,19.5,0.0,0.0,140.0,5.0,0.0,0.0,145.833,12.0,0.0,0.0,25.0,4.0
904,2022-01-23,CJ Jordan,27,15,1,5,West Indies,England,"Kensington Oval, Bridgetown, Barbados",0,Right hand Bat,Right hand Bat,88,116,False,180.0,112,13.0,1.0,0.0,54.0,1.0,0.0,14.0,16.25,0.696416135426153,125.0,18.667,81.77166,4.32,151.429,12.5,0.66667,0.05128205128205128,66.667,19.5,0.0,0.0,140.0,5.0,1.45833,0.08333333333333333,145.833,12.0,0.0,0.0,25.0,4.0
905,2014-03-22,CJ Jordan,8,6,1,5,New Zealand,England,Zahur Ahmed Chowdhury Stadium,0,Right hand Bat,Right hand Bat,95,129,False,133.33,106,8.0,0.0,0.0,13.0,0.0,6.0,18.5,10.0,0.42856377564686343,125.0,18.667,19.685769999999998,1.04,151.429,12.5,0.0,0.0,66.667,19.5,0.0,0.0,140.0,5.0,0.0,0.0,145.833,12.0,1.5,1.5,25.0,4.0
906,2014-03-29,CJ Jordan,16,14,2,5,South Africa,England,Zahur Ahmed Chowdhury Stadium,1,Right hand Bat,Right hand Bat,89,132,False,114.29,111,20.0,0.0,0.0,49.0,2.0,0.0,15.0,25.0,1.0714094391171585,125.0,18.667,74.20021,3.92,151.429,12.5,0.0,0.0,66.667,19.5,0.0,0.0,140.0,5.0,2.91666,0.16666666666666666,145.833,12.0,0.0,0.0,25.0,4.0
907,2020-09-08,CJ Jordan,4,6,1,5,Australia,England,The Rose Bowl,0,Right hand Bat,Right hand Bat,102,120,False,66.67,115,6.0,0.0,0.0,17.0,0.0,0.0,5.666666666666667,7.5,0.3214228317351476,125.0,18.667,25.742929999999998,1.36,151.429,12.5,0.0,0.0,66.667,19.5,0.0,0.0,140.0,5.0,0.0,0.0,145.833,12.0,0.0,0.0,25.0,4.0
908,2015-05-22,CK Coventry,14,7,1,2,Pakistan,Zimbabwe,Gaddafi Stadium,1,Right hand Bat,Right hand Bat,42,58,False,200.0,50,33.0,12.0,0.0,41.0,42.0,30.0,0.0,49.5,4.714285714285714,150.0,7.0,51.69567,3.5652173913043477,126.087,11.5,9.600000000000001,0.8,80.0,15.0,0.0,0.0,0.0,0.0,90.4617,0.0,215.385,inf,44.4,6.0,148.0,5.0
909,2015-07-19,CK Coventry,4,10,1,3,India,Zimbabwe,Harare Sports Club,1,Right hand Bat,Right hand Bat,68,85,False,40.0,93,0.0,16.0,0.0,69.0,6.0,19.0,8.666666666666666,0.0,0.0,150.0,7.0,87.00003,6.0,126.087,11.5,12.8,1.0666666666666667,80.0,15.0,0.0,0.0,0.0,0.0,12.923099999999998,0.0,215.385,inf,28.12,3.8,148.0,5.0
910,2010-10-10,CK Coventry,8,6,2,2,South Africa,Zimbabwe,De Beers Diamond Oval,0,Right hand Bat,Right hand Bat,79,122,False,133.33,88,20.0,18.0,0.0,44.0,0.0,6.0,12.0,30.0,2.857142857142857,150.0,7.0,55.47828,3.8260869565217392,126.087,11.5,14.4,1.2,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,215.385,inf,8.879999999999999,1.2,148.0,5.0
911,2010-05-04,CK Coventry,0,2,1,4,New Zealand,Zimbabwe,Providence Stadium,0,Right hand Bat,Left hand Bat,50,62,False,0.0,51,0.0,13.0,0.0,19.0,0.0,11.0,0.0,0.0,0.0,150.0,7.0,23.956529999999997,1.6521739130434783,126.087,11.5,10.4,0.8666666666666667,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,215.385,inf,16.28,2.2,148.0,5.0
912,2015-07-17,CK Coventry,10,10,2,1,India,Zimbabwe,Harare Sports Club,0,Right hand Bat,Right hand Bat,50,56,False,100.0,65,0.0,12.0,0.0,82.0,19.0,34.0,8.0,0.0,0.0,150.0,7.0,103.39134,7.130434782608695,126.087,11.5,9.600000000000001,0.8,80.0,15.0,0.0,0.0,0.0,0.0,40.92315,0.0,215.385,inf,50.32,6.8,148.0,5.0
913,2011-09-18,CK Coventry,9,4,2,5,Pakistan,Zimbabwe,Harare Sports Club,0,Right hand Bat,Right hand Bat,71,62,False,225.0,75,24.0,6.0,0.0,46.0,0.0,27.0,30.0,36.0,3.4285714285714284,150.0,7.0,58.00002,4.0,126.087,11.5,4.800000000000001,0.4,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,215.385,inf,39.96,5.4,148.0,5.0
914,2011-09-16,CK Coventry,30,13,2,5,Pakistan,Zimbabwe,Harare Sports Club,1,Right hand Bat,Right hand Bat,54,65,False,230.77,75,0.0,14.0,0.0,64.0,12.0,21.0,0.0,0.0,0.0,150.0,7.0,80.69568,5.565217391304348,126.087,11.5,11.200000000000001,0.9333333333333333,80.0,15.0,0.0,0.0,0.0,0.0,25.846199999999996,0.0,215.385,inf,31.08,4.2,148.0,5.0
915,2011-10-15,CK Coventry,10,13,1,4,New Zealand,Zimbabwe,Harare Sports Club,0,Right hand Bat,Right hand Bat,72,72,False,76.92,91,6.0,9.0,0.0,37.0,0.0,6.0,19.5,9.0,0.8571428571428571,150.0,7.0,46.65219,3.217391304347826,126.087,11.5,7.2,0.6,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,215.385,inf,8.879999999999999,1.2,148.0,5.0
916,2011-10-17,CK Coventry,0,2,2,3,New Zealand,Zimbabwe,Harare Sports Club,1,Right hand Bat,Right hand Bat,58,84,False,0.0,59,0.0,12.0,0.0,63.0,0.0,21.0,16.333333333333332,0.0,0.0,150.0,7.0,79.43481,5.478260869565218,126.087,11.5,9.600000000000001,0.8,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,215.385,inf,31.08,4.2,148.0,5.0
917,2015-05-24,CK Coventry,2,3,1,3,Pakistan,Zimbabwe,Gaddafi Stadium,1,Right hand Bat,Left hand Bat,116,172,False,66.67,120,1.0,0.0,0.0,3.0,0.0,0.0,14.0,1.5,0.14285714285714285,150.0,7.0,3.78261,0.2608695652173913,126.087,11.5,0.0,0.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,215.385,inf,0.0,0.0,148.0,5.0
918,2010-06-13,CK Coventry,28,13,1,3,India,Zimbabwe,Harare Sports Club,0,Right hand Bat,Right hand Bat,77,64,False,215.38,104,0.0,10.0,0.0,45.0,0.0,16.0,0.0,0.0,0.0,150.0,7.0,56.739149999999995,3.9130434782608696,126.087,11.5,8.0,0.6666666666666666,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,215.385,inf,23.68,3.2,148.0,5.0
919,2016-03-04,CK Kapugedera,2,3,1,2,Pakistan,Sri Lanka,Shere Bangla National Stadium,0,Right hand Bat,Right hand Bat,97,118,False,66.67,103,24.0,0.0,0.0,20.0,0.0,0.0,23.2,39.294,0.9411764705882353,163.725,25.5,20.6364,1.0909289259804724,103.182,18.333,0.0,0.0,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,0.0,0.0,125.581,43.0
920,2016-02-09,CK Kapugedera,25,26,2,2,India,Sri Lanka,Maharashtra Cricket Association Stadium,1,Right hand Bat,Right hand Bat,28,24,True,96.15,69,3.0,18.0,0.0,89.0,13.0,50.0,9.5,4.91175,0.11764705882352941,163.725,25.5,91.83198,4.854633720613102,103.182,18.333,17.20872,0.5934131144298289,95.604,30.333,0.0,0.0,0.0,0.0,12.506390000000001,1.1518695729222046,96.203,11.286,62.7905,1.1627906976744187,125.581,43.0
921,2009-02-10,CK Kapugedera,16,9,1,2,India,Sri Lanka,R Premadasa Stadium,1,Right hand Bat,Right hand Bat,69,87,False,177.78,81,20.0,25.0,0.0,34.0,16.0,10.0,0.0,32.745,0.7843137254901961,163.725,25.5,35.08188,1.8545791741668032,103.182,18.333,23.901,0.8241848811525402,95.604,30.333,0.0,0.0,0.0,0.0,15.39248,1.417685628211944,96.203,11.286,12.558100000000001,0.23255813953488372,125.581,43.0
922,2010-05-07,CK Kapugedera,6,4,1,2,West Indies,Sri Lanka,"Kensington Oval, Bridgetown",1,Right hand Bat,Right hand Bat,113,179,False,150.0,119,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,163.725,25.5,12.38184,0.6545573555882834,103.182,18.333,0.0,0.0,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,0.0,0.0,125.581,43.0
923,2016-09-06,CK Kapugedera,43,25,2,5,Australia,Sri Lanka,Pallekele International Cricket Stadium,1,Right hand Bat,Right hand Bat,64,95,False,172.0,109,24.0,12.0,0.0,50.0,15.0,15.0,0.0,39.294,0.9411764705882353,163.725,25.5,51.591,2.727322314951181,103.182,18.333,11.472480000000001,0.3956087429532193,95.604,30.333,0.0,0.0,0.0,0.0,14.43045,1.3290802764486975,96.203,11.286,18.83715,0.3488372093023256,125.581,43.0
924,2017-02-22,CK Kapugedera,7,6,2,4,Australia,Sri Lanka,Adelaide Oval,1,Right hand Bat,Left hand Bat,58,76,False,116.67,70,13.0,0.0,0.0,84.0,15.0,7.0,21.0,21.28425,0.5098039215686274,163.725,25.5,86.67287999999999,4.581901489117985,103.182,18.333,0.0,0.0,95.604,30.333,0.0,0.0,0.0,0.0,14.43045,1.3290802764486975,96.203,11.286,8.79067,0.16279069767441862,125.581,43.0
925,2017-02-19,CK Kapugedera,32,32,2,5,Australia,Sri Lanka,"Simonds Stadium, South Geelong",1,Right hand Bat,Right hand Bat,28,40,True,100.0,75,18.0,0.0,0.0,136.0,24.0,12.0,10.0,29.470499999999998,0.7058823529411765,163.725,25.5,140.32752,7.418316696667213,103.182,18.333,0.0,0.0,95.604,30.333,0.0,0.0,0.0,0.0,23.088720000000002,2.126528442317916,96.203,11.286,15.06972,0.27906976744186046,125.581,43.0
926,2010-05-13,CK Kapugedera,16,26,1,4,England,Sri Lanka,"Beausejour Stadium, Gros Islet",1,Right hand Bat,Right hand Bat,55,47,False,61.54,99,13.0,18.0,0.0,54.0,0.0,30.0,15.8,21.28425,0.5098039215686274,163.725,25.5,55.71828,2.9455081001472756,103.182,18.333,17.20872,0.5934131144298289,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,37.6743,0.6976744186046512,125.581,43.0
927,2009-08-12,CK Kapugedera,10,15,2,3,Pakistan,Sri Lanka,R Premadasa Stadium,0,Right hand Bat,Right hand Bat,53,72,False,66.67,87,12.0,6.0,0.0,52.0,20.0,36.0,0.0,19.647,0.47058823529411764,163.725,25.5,53.65464,2.8364152075492286,103.182,18.333,5.7362400000000004,0.19780437147660965,95.604,30.333,0.0,0.0,0.0,0.0,19.2406,1.77210703526493,96.203,11.286,45.209160000000004,0.8372093023255814,125.581,43.0
928,2010-05-09,CK Kapugedera,12,15,2,5,Australia,Sri Lanka,"Kensington Oval, Bridgetown",0,Right hand Bat,Right hand Bat,43,50,False,80.0,70,26.0,6.0,0.0,42.0,25.0,37.0,10.0,42.5685,1.0196078431372548,163.725,25.5,43.336439999999996,2.2909507445589923,103.182,18.333,5.7362400000000004,0.19780437147660965,95.604,30.333,0.0,0.0,0.0,0.0,24.05075,2.2151337940811624,96.203,11.286,46.46497,0.8604651162790697,125.581,43.0
929,2016-03-20,CK Kapugedera,6,10,1,2,West Indies,Sri Lanka,M Chinnaswamy Stadium,0,Right hand Bat,Right hand Bat,31,32,False,60.0,49,0.0,54.0,0.0,90.0,26.0,0.0,19.666666666666668,0.0,0.0,163.725,25.5,92.8638,4.909180166912126,103.182,18.333,51.62616,1.7802393432894867,95.604,30.333,0.0,0.0,0.0,0.0,25.012780000000003,2.303739145844409,96.203,11.286,0.0,0.0,125.581,43.0
930,2016-03-26,CK Kapugedera,30,27,2,4,England,Sri Lanka,Feroz Shah Kotla,1,Right hand Bat,Right hand Bat,19,15,True,111.11,78,12.0,24.0,0.0,135.0,30.0,12.0,17.714285714285715,19.647,0.47058823529411764,163.725,25.5,139.29569999999998,7.363770250368189,103.182,18.333,22.944960000000002,0.7912174859064386,95.604,30.333,0.0,0.0,0.0,0.0,28.8609,2.658160552897395,96.203,11.286,15.06972,0.27906976744186046,125.581,43.0
931,2010-04-30,CK Kapugedera,11,10,1,3,New Zealand,Sri Lanka,Providence Stadium,1,Right hand Bat,Right hand Bat,95,105,False,110.0,118,6.0,6.0,0.0,27.0,0.0,4.0,0.0,9.8235,0.23529411764705882,163.725,25.5,27.85914,1.4727540500736378,103.182,18.333,5.7362400000000004,0.19780437147660965,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,5.02324,0.09302325581395349,125.581,43.0
932,2016-02-12,CK Kapugedera,32,27,2,3,India,Sri Lanka,JSCA International Stadium Complex,1,Right hand Bat,Right hand Bat,21,16,True,118.52,68,10.0,48.0,0.0,91.0,18.0,42.0,14.666666666666666,16.3725,0.39215686274509803,163.725,25.5,93.89562,4.96372661321115,103.182,18.333,45.889920000000004,1.5824349718128772,95.604,30.333,0.0,0.0,0.0,0.0,17.31654,1.594896331738437,96.203,11.286,52.744020000000006,0.9767441860465116,125.581,43.0
933,2006-06-15,CK Kapugedera,22,15,1,5,England,Sri Lanka,The Rose Bowl,1,Right hand Bat,Right hand Bat,73,104,False,146.67,112,0.0,18.0,0.0,60.0,0.0,12.0,0.0,0.0,0.0,163.725,25.5,61.9092,3.2727867779414175,103.182,18.333,17.20872,0.5934131144298289,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,15.06972,0.27906976744186046,125.581,43.0
934,2010-05-11,CK Kapugedera,37,16,2,4,India,Sri Lanka,"Beausejour Stadium, Gros Islet",0,Right hand Bat,Left hand Bat,89,106,False,231.25,120,21.0,0.0,0.0,33.0,6.0,6.0,10.5,34.38225,0.8235294117647058,163.725,25.5,34.05006,1.8000327278677797,103.182,18.333,0.0,0.0,95.604,30.333,0.0,0.0,0.0,0.0,5.7721800000000005,0.531632110579479,96.203,11.286,7.53486,0.13953488372093023,125.581,43.0
935,2017-02-17,CK Kapugedera,10,7,2,4,Australia,Sri Lanka,Melbourne Cricket Ground,1,Right hand Bat,Right hand Bat,104,152,False,142.86,120,7.0,0.0,0.0,25.0,0.0,5.0,0.0,11.460749999999999,0.27450980392156865,163.725,25.5,25.7955,1.3636611574755906,103.182,18.333,0.0,0.0,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,6.279050000000001,0.11627906976744186,125.581,43.0
936,2012-06-03,CK Kapugedera,19,23,2,2,Pakistan,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",0,Right hand Bat,Right hand Bat,25,19,True,82.61,69,36.0,0.0,0.0,66.0,49.0,42.0,0.0,58.940999999999995,1.411764705882353,163.725,25.5,68.10012,3.6000654557355594,103.182,18.333,0.0,0.0,95.604,30.333,0.0,0.0,0.0,0.0,47.13947,4.3416622363990784,96.203,11.286,52.744020000000006,0.9767441860465116,125.581,43.0
937,2015-07-30,CK Kapugedera,31,16,2,5,Pakistan,Sri Lanka,R Premadasa Stadium,0,Right hand Bat,Right hand Bat,82,93,False,193.75,120,37.0,6.0,0.0,34.0,0.0,2.0,0.0,60.57825,1.4509803921568627,163.725,25.5,35.08188,1.8545791741668032,103.182,18.333,5.7362400000000004,0.19780437147660965,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,2.51162,0.046511627906976744,125.581,43.0
938,2009-12-09,CK Kapugedera,47,20,1,3,India,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",0,Right hand Bat,Left hand Bat,82,130,False,235.0,114,6.0,12.0,0.0,25.0,0.0,36.0,3.0,9.8235,0.23529411764705882,163.725,25.5,25.7955,1.3636611574755906,103.182,18.333,11.472480000000001,0.3956087429532193,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,45.209160000000004,0.8372093023255814,125.581,43.0
939,2016-03-01,CK Kapugedera,30,32,1,2,India,Sri Lanka,Shere Bangla National Stadium,0,Right hand Bat,Left hand Bat,23,15,True,93.75,104,14.0,44.0,0.0,107.0,0.0,33.0,21.5,22.921499999999998,0.5490196078431373,163.725,25.5,110.40473999999999,5.8364697539955275,103.182,18.333,42.06576,1.4505653908284708,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,41.44173,0.7674418604651163,125.581,43.0
940,2008-10-11,CK Kapugedera,27,28,1,2,Pakistan,Sri Lanka,Maple Leaf North-West Ground,0,Right hand Bat,Left hand Bat,46,61,False,96.43,99,23.0,6.0,0.0,84.0,21.0,19.0,0.0,37.656749999999995,0.9019607843137255,163.725,25.5,86.67287999999999,4.581901489117985,103.182,18.333,5.7362400000000004,0.19780437147660965,95.604,30.333,0.0,0.0,0.0,0.0,20.202630000000003,1.8607123870281765,96.203,11.286,23.860390000000002,0.4418604651162791,125.581,43.0
941,2015-08-01,CK Kapugedera,48,25,1,5,Pakistan,Sri Lanka,R Premadasa Stadium,1,Right hand Bat,Right hand Bat,76,90,False,192.0,120,29.0,7.0,0.0,34.0,6.0,12.0,31.0,47.48025,1.1372549019607843,163.725,25.5,35.08188,1.8545791741668032,103.182,18.333,6.69228,0.23077176672271124,95.604,30.333,0.0,0.0,0.0,0.0,5.7721800000000005,0.531632110579479,96.203,11.286,15.06972,0.27906976744186046,125.581,43.0
942,2009-09-02,CK Kapugedera,3,7,2,4,New Zealand,Sri Lanka,R Premadasa Stadium,0,Right hand Bat,Left hand Bat,49,76,False,42.86,60,0.0,30.0,0.0,78.0,19.0,17.0,10.0,0.0,0.0,163.725,25.5,80.48196,4.254622811323842,103.182,18.333,28.6812,0.9890218573830483,95.604,30.333,0.0,0.0,0.0,0.0,18.278570000000002,1.6835016835016836,96.203,11.286,21.348770000000002,0.3953488372093023,125.581,43.0
943,2016-09-09,CK Kapugedera,7,12,1,4,Australia,Sri Lanka,R Premadasa Stadium,1,Right hand Bat,Right hand Bat,54,58,False,58.33,75,26.0,11.0,0.0,33.0,26.0,30.0,43.0,42.5685,1.0196078431372548,163.725,25.5,34.05006,1.8000327278677797,103.182,18.333,10.51644,0.3626413477071177,95.604,30.333,0.0,0.0,0.0,0.0,25.012780000000003,2.303739145844409,96.203,11.286,37.6743,0.6976744186046512,125.581,43.0
944,2015-11-11,CK Kapugedera,2,3,2,5,West Indies,Sri Lanka,R Premadasa Stadium,0,Right hand Bat,Left hand Bat,94,119,False,66.67,100,0.0,0.0,0.0,46.0,0.0,6.0,0.0,0.0,0.0,163.725,25.5,47.463719999999995,2.5091365297550867,103.182,18.333,0.0,0.0,95.604,30.333,0.0,0.0,0.0,0.0,0.0,0.0,96.203,11.286,7.53486,0.13953488372093023,125.581,43.0
945,2008-10-13,CK Kapugedera,17,20,2,3,Pakistan,Sri Lanka,Maple Leaf North-West Ground,1,Right hand Bat,Right hand Bat,71,82,False,85.0,114,6.0,18.0,0.0,50.0,6.0,21.0,27.0,9.8235,0.23529411764705882,163.725,25.5,51.591,2.727322314951181,103.182,18.333,17.20872,0.5934131144298289,95.604,30.333,0.0,0.0,0.0,0.0,5.7721800000000005,0.531632110579479,96.203,11.286,26.372010000000003,0.4883720930232558,125.581,43.0
946,2006-02-16,CL Cairns,2,9,2,3,West Indies,New Zealand,Eden Park,1,Right hand Bat,Right hand Bat,57,74,False,22.22,70,12.0,0.0,0.0,70.0,0.0,0.0,0.0,8.00004,0.0,66.667,inf,6.3637,12.727272727272727,9.091,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
