,match_id,batter,batter_runs,balls_faced,wicket_type,won,innings,wickets_fallen,current_team_total,bowling_team,batting_team,venue,toss_winner,batter_type,non_striker_type,first_ball,strike_rate,out,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak
12,India_Australia_2017-10-10,TM Head,48,34,0,1.0,2,2,122,India,Australia,Barsapara Cricket Stadium,1,Right hand Bat,Left hand Bat,18,141.18,False,93,13.0,0.0,24.0,101.0,47.0,0.0
13,India_Australia_2023-11-28,TM Head,35,18,caught,1.0,2,0,66,India,Australia,"Barsapara Cricket Stadium, Guwahati",1,Left hand Bat,Right hand Bat,1,194.44,True,34,49.0,25.0,0.0,127.0,52.0,8.0
14,India_Australia_2023-12-01,TM Head,31,16,caught,0.0,2,0,44,India,Australia,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,Left hand Bat,Right hand Bat,1,193.75,True,28,50.0,24.0,0.0,97.0,49.0,30.0
15,India_Australia_2023-12-03,TM Head,28,18,bowled,0.0,2,0,47,India,Australia,"M Chinnaswamy Stadium, Bengaluru",1,Left hand Bat,Right hand Bat,1,155.56,True,29,74.0,24.0,0.0,98.0,48.0,0.0
16,New Zealand_Australia_2024-02-21,TM Head,24,15,caught,1.0,2,0,29,New Zealand,Australia,"Sky Stadium, Wellington",0,Left hand Bat,Left hand Bat,1,160.0,True,22,27.0,24.0,0.0,149.0,45.0,13.0
17,Pakistan_Australia_2018-07-02,TM Head,20,18,0,1.0,2,1,117,Pakistan,Australia,Harare Sports Club,1,Right hand Bat,Left hand Bat,21,111.11,False,65,6.0,31.0,0.0,84.0,23.0,6.0
18,Pakistan_Australia_2018-07-05,TM Head,7,4,bowled,0.0,2,1,38,Pakistan,Australia,Harare Sports Club,1,Left hand Bat,Left hand Bat,27,175.0,True,32,60.0,12.0,0.0,78.0,24.0,18.0
19,Pakistan_Australia_2022-04-05,TM Head,26,14,caught,1.0,2,0,40,Pakistan,Australia,"Gaddafi Stadium, Lahore",1,Left hand Bat,Right hand Bat,1,185.71,True,21,43.0,6.0,0.0,129.0,50.0,12.0
20,South Africa_Australia_2023-09-01,TM Head,18,17,caught,1.0,2,0,32,South Africa,Australia,"Kingsmead, Durban",1,Left hand Bat,Right hand Bat,1,105.88,True,27,24.0,12.0,24.0,111.0,24.0,16.0
21,South Africa_Australia_2023-09-03,TM Head,91,47,caught,1.0,2,1,186,South Africa,Australia,"Kingsmead, Durban",0,Left hand Bat,Right hand Bat,1,193.62,True,101,25.0,44.0,0.0,109.0,24.0,19.0
22,Sri Lanka_Australia_2016-09-06,TM Head,45,18,caught,1.0,1,2,263,Sri Lanka,Australia,Pallekele International Cricket Stadium,0,Left hand Bat,Right hand Bat,81,250.0,True,120,22.0,4.0,0.0,44.0,6.0,6.0
23,Sri Lanka_Australia_2016-09-09,TM Head,9,10,0,1.0,2,5,130,Sri Lanka,Australia,R Premadasa Stadium,0,Left hand Bat,Right hand Bat,91,90.0,False,107,25.0,5.0,0.0,8.0,0.0,11.0
24,Zimbabwe_Australia_2018-07-06,TM Head,48,42,caught,1.0,2,1,139,Zimbabwe,Australia,Harare Sports Club,0,Left hand Bat,Right hand Bat,14,114.29,True,110,0.0,33.0,0.0,148.0,26.0,12.0
0,Australia_Bangladesh_2021-08-04,MC Henriques,30,25,bowled,0.0,1,2,88,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Right hand Bat,35,120.0,True,86,53.0,48.0,0.0,38.0,25.0,6.0
1,Australia_India_2017-10-07,MC Henriques,8,9,bowled,0.0,1,3,87,India,Australia,JSCA International Stadium Complex,0,Right hand Bat,Left hand Bat,60,88.89,True,74,0.0,0.0,13.0,28.0,12.0,0.0
2,Australia_India_2020-12-06,MC Henriques,26,18,caught,0.0,1,3,171,India,Australia,Sydney Cricket Ground,0,Right hand Bat,Right hand Bat,77,144.44,True,111,23.0,0.0,0.0,26.0,31.0,6.0
3,Australia_India_2020-12-08,MC Henriques,5,2,0,1.0,1,3,186,India,Australia,Sydney Cricket Ground,0,Right hand Bat,Right hand Bat,111,250.0,False,120,6.0,0.0,0.0,14.0,0.0,0.0
4,Australia_New Zealand_2009-02-15,MC Henriques,1,1,run out,1.0,1,6,138,New Zealand,Australia,Sydney Cricket Ground,1,Right hand Bat,Right hand Bat,113,100.0,True,114,6.0,0.0,0.0,9.0,0.0,0.0
5,Australia_Sri Lanka_2017-02-17,MC Henriques,17,10,caught,0.0,1,2,116,Sri Lanka,Australia,Melbourne Cricket Ground,0,Right hand Bat,Left hand Bat,70,170.0,True,91,15.0,0.0,6.0,66.0,12.0,6.0
6,Australia_Sri Lanka_2017-02-19,MC Henriques,56,37,bowled,0.0,1,2,173,Sri Lanka,Australia,"Simonds Stadium, South Geelong",0,Right hand Bat,Right hand Bat,41,151.35,True,120,18.0,0.0,0.0,116.0,24.0,6.0
7,Australia_Sri Lanka_2017-02-22,MC Henriques,2,3,0,1.0,1,4,187,Sri Lanka,Australia,Adelaide Oval,0,Right hand Bat,Right hand Bat,111,66.67,False,120,0.0,0.0,0.0,8.0,0.0,0.0
8,Australia_West Indies_2021-07-12,MC Henriques,33,29,caught,0.0,1,3,139,West Indies,Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,Right hand Bat,Right hand Bat,68,113.79,True,117,21.0,6.0,0.0,37.0,17.0,0.0
9,Australia_West Indies_2021-07-14,MC Henriques,6,5,caught,1.0,1,3,135,West Indies,Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,Right hand Bat,Right hand Bat,71,120.0,True,76,33.0,12.0,0.0,41.0,20.0,0.0
10,Bangladesh_Australia_2021-08-03,MC Henriques,1,2,bowled,0.0,2,2,11,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Right hand Bat,11,50.0,True,13,65.0,70.0,0.0,44.0,24.0,25.0
11,Bangladesh_Australia_2021-08-06,MC Henriques,2,3,caught,0.0,2,2,74,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",0,Right hand Bat,Right hand Bat,81,66.67,True,85,24.0,10.0,0.0,29.0,6.0,13.0
12,Bangladesh_Australia_2021-08-07,MC Henriques,4,9,run out,1.0,2,3,60,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",0,Right hand Bat,Right hand Bat,33,44.44,True,48,34.0,43.0,0.0,34.0,24.0,36.0
13,Bangladesh_Australia_2021-08-09,MC Henriques,3,7,caught,0.0,2,4,54,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",0,Right hand Bat,Right hand Bat,54,42.86,True,65,0.0,34.0,0.0,39.0,25.0,1.0
14,India_Australia_2013-10-10,MC Henriques,12,12,caught,0.0,1,5,180,India,Australia,Saurashtra Cricket Association Stadium,0,Right hand Bat,Right hand Bat,82,100.0,True,106,13.0,12.0,0.0,54.0,0.0,0.0
15,India_Australia_2017-10-10,MC Henriques,62,46,0,1.0,2,1,122,India,Australia,Barsapara Cricket Stadium,1,Right hand Bat,Left hand Bat,10,134.78,False,93,18.0,0.0,24.0,112.0,47.0,0.0
16,India_Australia_2020-12-04,MC Henriques,30,20,lbw,0.0,2,3,126,India,Australia,Manuka Oval,1,Right hand Bat,Right hand Bat,64,150.0,True,106,28.0,0.0,0.0,54.0,25.0,12.0
17,Sri Lanka_Australia_2016-09-09,MC Henriques,1,3,stumped,1.0,2,1,97,Sri Lanka,Australia,R Premadasa Stadium,0,Right hand Bat,Left hand Bat,52,33.33,True,55,26.0,11.0,0.0,33.0,31.0,30.0
18,West Indies_Australia_2021-07-09,MC Henriques,16,8,caught,0.0,2,3,89,West Indies,Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,Right hand Bat,Right hand Bat,32,200.0,True,47,41.0,18.0,0.0,60.0,43.0,0.0
19,West Indies_Australia_2021-07-10,MC Henriques,19,21,caught,0.0,2,3,112,West Indies,Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,Right hand Bat,Right hand Bat,48,90.48,True,92,19.0,38.0,0.0,56.0,38.0,2.0
20,West Indies_Australia_2021-07-16,MC Henriques,21,14,run out,0.0,2,2,100,West Indies,Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",0,Left hand Bat,Right hand Bat,26,150.0,True,58,23.0,12.0,0.0,84.0,70.0,18.0
0,Australia_Bangladesh_2021-08-04,AJ Turner,3,7,caught,0.0,1,4,106,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Left hand Bat,98,42.86,True,110,24.0,0.0,0.0,11.0,5.0,0.0
1,Australia_Pakistan_2019-11-05,AJ Turner,8,15,0,1.0,2,3,151,Pakistan,Australia,Manuka Oval,0,Right hand Bat,Right hand Bat,79,53.33,False,111,35.0,6.0,0.0,18.0,16.0,0.0
2,Australia_Sri Lanka_2017-02-17,AJ Turner,18,12,caught,0.0,1,3,153,Sri Lanka,Australia,Melbourne Cricket Ground,0,Right hand Bat,Right hand Bat,92,150.0,True,113,11.0,0.0,0.0,43.0,0.0,6.0
3,Australia_Sri Lanka_2017-02-19,AJ Turner,7,6,caught,0.0,1,4,134,Sri Lanka,Australia,"Simonds Stadium, South Geelong",0,Right hand Bat,Right hand Bat,87,116.67,True,96,12.0,0.0,0.0,51.0,6.0,0.0
4,Australia_Sri Lanka_2017-02-22,AJ Turner,1,2,caught,1.0,1,4,182,Sri Lanka,Australia,Adelaide Oval,0,Right hand Bat,Right hand Bat,112,50.0,True,114,0.0,0.0,0.0,9.0,0.0,0.0
5,Australia_Sri Lanka_2019-10-27,AJ Turner,1,1,0,1.0,1,2,233,Sri Lanka,Australia,Adelaide Oval,0,Left hand Bat,Right hand Bat,118,100.0,False,120,0.0,0.0,0.0,6.0,0.0,0.0
6,Australia_Sri Lanka_2019-11-01,AJ Turner,22,15,0,1.0,2,3,145,Sri Lanka,Australia,Melbourne Cricket Ground,1,Left hand Bat,Right hand Bat,78,146.67,False,106,7.0,6.0,6.0,37.0,12.0,6.0
7,Australia_West Indies_2021-07-12,AJ Turner,24,22,run out,0.0,1,4,141,West Indies,Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,Right hand Bat,Right hand Bat,72,109.09,True,120,20.0,0.0,0.0,25.0,11.0,0.0
8,Australia_West Indies_2021-07-14,AJ Turner,6,10,stumped,1.0,1,4,146,West Indies,Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,Right hand Bat,Right hand Bat,77,60.0,True,91,31.0,12.0,0.0,28.0,18.0,0.0
9,Bangladesh_Australia_2021-08-03,AJ Turner,8,10,caught,0.0,2,5,100,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Left hand Bat,81,80.0,True,105,41.0,22.0,0.0,18.0,4.0,0.0
10,Bangladesh_Australia_2021-08-07,AJ Turner,9,20,0,1.0,2,5,105,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",0,Right hand Bat,Right hand Bat,58,45.0,False,114,27.0,25.0,0.0,27.0,18.0,24.0
11,Bangladesh_Australia_2021-08-09,AJ Turner,1,3,caught,0.0,2,5,54,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",0,Right hand Bat,Left hand Bat,64,33.33,True,68,0.0,25.0,0.0,35.0,18.0,0.0
12,India_Australia_2019-02-24,AJ Turner,0,5,bowled,1.0,2,4,102,India,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Right hand Bat,Right hand Bat,93,0.0,True,98,0.0,6.0,0.0,47.0,6.0,0.0
13,South Africa_Australia_2023-09-03,AJ Turner,2,2,0,1.0,2,5,191,South Africa,Australia,"Kingsmead, Durban",0,Right hand Bat,Right hand Bat,104,100.0,False,107,0.0,0.0,0.0,22.0,0.0,0.0
0,Australia_Bangladesh_2016-03-21,JP Faulkner,5,3,0,1.0,2,5,157,Bangladesh,Australia,M Chinnaswamy Stadium,1,Right hand Bat,Right hand Bat,99,166.67,False,111,3.0,6.0,,13.0,0.0,0.0
1,Australia_India_2016-01-26,JP Faulkner,10,7,bowled,0.0,2,6,143,India,Australia,Adelaide Oval,1,Right hand Bat,Right hand Bat,91,142.86,True,104,18.0,0.0,,35.0,0.0,5.0
2,Australia_India_2016-01-29,JP Faulkner,10,7,stumped,0.0,2,5,137,India,Australia,Melbourne Cricket Ground,1,Right hand Bat,Left hand Bat,93,142.86,True,102,12.0,6.0,,29.0,0.0,10.0
3,Australia_New Zealand_2016-03-18,JP Faulkner,2,4,caught,0.0,2,6,124,New Zealand,Australia,Himachal Pradesh Cricket Association Stadium,0,Right hand Bat,Right hand Bat,110,50.0,True,115,14.0,0.0,,6.0,0.0,0.0
4,Australia_Pakistan_2014-10-05,JP Faulkner,7,12,0,1.0,2,4,97,Pakistan,Australia,Dubai International Cricket Stadium,0,Right hand Bat,Left hand Bat,53,58.33,False,84,24.0,0.0,,32.0,36.0,7.0
5,Australia_South Africa_2014-11-05,JP Faulkner,41,33,0,0.0,1,4,144,South Africa,Australia,Adelaide Oval,1,Right hand Bat,Right hand Bat,63,124.24,False,120,18.0,0.0,,71.0,25.0,0.0
6,Australia_South Africa_2014-11-09,JP Faulkner,9,8,caught,1.0,2,5,125,South Africa,Australia,Stadium Australia,1,Right hand Bat,Right hand Bat,78,112.5,True,95,37.0,0.0,,41.0,5.0,0.0
7,Australia_Sri Lanka_2017-02-17,JP Faulkner,14,7,0,0.0,1,5,168,Sri Lanka,Australia,Melbourne Cricket Ground,0,Right hand Bat,Right hand Bat,113,200.0,False,120,1.0,0.0,,14.0,0.0,0.0
8,Australia_Sri Lanka_2017-02-19,JP Faulkner,1,2,lbw,0.0,1,5,144,Sri Lanka,Australia,"Simonds Stadium, South Geelong",0,Right hand Bat,Right hand Bat,97,50.0,True,102,6.0,0.0,,42.0,0.0,0.0
9,Australia_Sri Lanka_2017-02-22,JP Faulkner,2,2,caught,1.0,1,5,184,Sri Lanka,Australia,Adelaide Oval,0,Right hand Bat,Right hand Bat,115,100.0,True,116,0.0,0.0,,6.0,0.0,0.0
10,Australia_West Indies_2013-02-13,JP Faulkner,7,6,caught,0.0,2,5,139,West Indies,Australia,"Brisbane Cricket Ground, Woolloongabba",0,Right hand Bat,Left hand Bat,88,116.67,True,99,13.0,0.0,,43.0,0.0,12.0
11,Australia_West Indies_2014-03-28,JP Faulkner,13,16,caught,0.0,1,5,154,West Indies,Australia,Shere Bangla National Stadium,1,Right hand Bat,Right hand Bat,70,81.25,True,110,47.0,0.0,,29.0,14.0,14.0
12,England_Australia_2013-08-29,JP Faulkner,5,3,0,1.0,1,6,248,England,Australia,The Rose Bowl,0,Right hand Bat,Left hand Bat,116,166.67,False,120,5.0,0.0,,5.0,0.0,0.0
13,England_Australia_2013-08-31,JP Faulkner,5,5,caught,0.0,2,6,148,England,Australia,Riverside Ground,1,Right hand Bat,Left hand Bat,92,100.0,True,105,12.0,5.0,,32.0,6.0,5.0
14,India_Australia_2013-10-10,JP Faulkner,10,5,0,0.0,1,7,201,India,Australia,Saurashtra Cricket Association Stadium,0,Right hand Bat,Right hand Bat,107,200.0,False,120,6.0,0.0,,18.0,0.0,0.0
15,India_Australia_2016-03-27,JP Faulkner,10,10,caught,0.0,1,5,145,India,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,Right hand Bat,Right hand Bat,100,100.0,True,115,13.0,0.0,,24.0,0.0,0.0
16,South Africa_Australia_2016-03-06,JP Faulkner,7,4,0,1.0,2,5,205,South Africa,Australia,New Wanderers Stadium,1,Right hand Bat,Right hand Bat,115,175.0,False,120,0.0,0.0,,14.0,0.0,0.0
17,Sri Lanka_Australia_2016-09-09,JP Faulkner,1,2,run out,1.0,2,2,99,Sri Lanka,Australia,R Premadasa Stadium,0,Left hand Bat,Right hand Bat,56,50.0,True,64,26.0,10.0,,32.0,24.0,30.0
0,Australia_Sri Lanka_2017-02-17,N Dickwella,30,25,caught,1.0,2,0,79,Australia,Sri Lanka,Melbourne Cricket Ground,1,Left hand Bat,Right hand Bat,1,120.0,True,53,25.0,0.0,24.0,140.0,49.0,12.0
1,Australia_Sri Lanka_2017-02-19,N Dickwella,14,8,caught,1.0,2,0,22,Australia,Sri Lanka,"Simonds Stadium, South Geelong",1,Left hand Bat,Right hand Bat,1,175.0,True,14,24.0,0.0,0.0,181.0,24.0,18.0
2,Australia_Sri Lanka_2019-10-30,N Dickwella,5,3,caught,0.0,1,3,65,Australia,Sri Lanka,"Brisbane Cricket Ground, Woolloongabba",1,Left hand Bat,Left hand Bat,54,166.67,True,60,0.0,12.0,12.0,40.0,19.0,0.0
3,Australia_Sri Lanka_2019-11-01,N Dickwella,0,1,caught,0.0,1,0,3,Australia,Sri Lanka,Melbourne Cricket Ground,0,Left hand Bat,Right hand Bat,1,0.0,True,6,20.0,24.0,24.0,119.0,24.0,12.0
4,Bangladesh_Sri Lanka_2018-02-15,N Dickwella,11,9,caught,1.0,2,3,129,Bangladesh,Sri Lanka,"Shere Bangla National Stadium, Mirpur",0,Left hand Bat,Right hand Bat,52,122.22,True,70,36.0,3.0,0.0,47.0,18.0,26.0
5,England_Sri Lanka_2018-10-27,N Dickwella,3,7,bowled,0.0,2,0,16,England,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,Left hand Bat,Right hand Bat,1,42.86,True,17,18.0,18.0,25.0,92.0,48.0,42.0
6,England_Sri Lanka_2021-06-26,N Dickwella,11,19,caught,0.0,2,3,64,England,Sri Lanka,"The Rose Bowl, Southampton",1,Left hand Bat,Right hand Bat,29,57.89,True,76,66.0,0.0,24.0,58.0,24.0,11.0
7,India_Sri Lanka_2016-02-09,N Dickwella,4,3,caught,1.0,2,0,4,India,Sri Lanka,Maharashtra Cricket Association Stadium,1,Left hand Bat,Left hand Bat,1,133.33,True,3,19.0,18.0,0.0,131.0,13.0,50.0
8,India_Sri Lanka_2016-02-14,N Dickwella,1,2,stumped,0.0,1,0,2,India,Sri Lanka,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Left hand Bat,Right hand Bat,1,50.0,True,3,13.0,38.0,0.0,72.0,6.0,66.0
9,India_Sri Lanka_2017-12-20,N Dickwella,13,8,caught,0.0,2,0,15,India,Sri Lanka,Barabati Stadium,1,Left hand Bat,Left hand Bat,1,162.5,True,10,24.0,0.0,24.0,126.0,25.0,24.0
10,India_Sri Lanka_2017-12-22,N Dickwella,25,19,caught,0.0,2,0,36,India,Sri Lanka,Holkar Cricket Stadium,1,Left hand Bat,Left hand Bat,1,131.58,True,27,18.0,6.0,25.0,136.0,28.0,24.0
11,New Zealand_Sri Lanka_2019-01-11,N Dickwella,18,10,caught,0.0,2,0,45,New Zealand,Sri Lanka,Eden Park,1,Left hand Bat,Right hand Bat,1,180.0,True,25,0.0,19.0,29.0,164.0,25.0,0.0
12,South Africa_Sri Lanka_2017-01-20,N Dickwella,43,19,caught,0.0,2,0,59,South Africa,Sri Lanka,SuperSport Park,1,Left hand Bat,Right hand Bat,1,226.32,True,31,12.0,12.0,0.0,83.0,19.0,0.0
13,South Africa_Sri Lanka_2017-01-22,N Dickwella,22,15,caught,1.0,2,0,35,South Africa,Sri Lanka,New Wanderers Stadium,0,Left hand Bat,Right hand Bat,1,146.67,True,30,34.0,41.0,26.0,91.0,42.0,6.0
14,South Africa_Sri Lanka_2017-01-25,N Dickwella,68,51,caught,1.0,2,0,116,South Africa,Sri Lanka,Newlands,0,Left hand Bat,Right hand Bat,1,133.33,True,92,49.0,12.0,24.0,116.0,43.0,0.0
15,South Africa_Sri Lanka_2019-03-19,N Dickwella,0,2,caught,-1.0,1,0,0,South Africa,Sri Lanka,Newlands,0,Left hand Bat,Right hand Bat,1,0.0,True,2,18.0,0.0,0.0,131.0,58.0,54.0
16,South Africa_Sri Lanka_2019-03-22,N Dickwella,20,15,caught,0.0,2,0,31,South Africa,Sri Lanka,SuperSport Park,1,Left hand Bat,Left hand Bat,1,133.33,True,23,26.0,0.0,24.0,137.0,24.0,37.0
17,South Africa_Sri Lanka_2019-03-24,N Dickwella,38,22,caught,0.0,2,0,55,South Africa,Sri Lanka,The Wanderers Stadium,1,Left hand Bat,Right hand Bat,1,172.73,True,32,26.0,0.0,28.0,128.0,18.0,30.0
18,Sri Lanka_England_2021-06-24,N Dickwella,3,3,caught,0.0,1,3,76,England,Sri Lanka,"Sophia Gardens, Cardiff",1,Left hand Bat,Right hand Bat,76,100.0,True,81,14.0,0.0,0.0,31.0,24.0,1.0
19,Sri Lanka_India_2017-09-06,N Dickwella,17,14,bowled,0.0,1,0,46,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",0,Left hand Bat,Right hand Bat,1,121.43,True,27,25.0,24.0,24.0,102.0,44.0,24.0
20,Sri Lanka_India_2017-12-24,N Dickwella,1,6,caught,0.0,1,0,8,India,Sri Lanka,Wankhede Stadium,0,Left hand Bat,Left hand Bat,1,16.67,True,11,25.0,0.0,24.0,147.0,0.0,48.0
21,Sri Lanka_New Zealand_2019-09-01,N Dickwella,33,25,run out,0.0,1,2,159,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,1,Right hand Bat,Left hand Bat,56,132.0,True,117,16.0,11.0,0.0,74.0,24.0,6.0
22,Sri Lanka_New Zealand_2019-09-03,N Dickwella,39,30,lbw,0.0,1,2,122,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,1,Left hand Bat,Left hand Bat,39,130.0,True,95,18.0,18.0,23.0,62.0,38.0,6.0
23,Sri Lanka_New Zealand_2019-09-06,N Dickwella,24,15,caught,1.0,1,2,77,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,1,Left hand Bat,Right hand Bat,41,160.0,True,74,0.0,18.0,22.0,52.0,38.0,12.0
24,Sri Lanka_West Indies_2021-03-03,N Dickwella,33,29,bowled,0.0,1,0,71,West Indies,Sri Lanka,"Coolidge Cricket Ground, Antigua",0,Left hand Bat,Right hand Bat,1,113.79,True,60,26.0,6.0,0.0,103.0,30.0,42.0
25,Sri Lanka_West Indies_2021-03-05,N Dickwella,0,0,0,1.0,1,6,160,West Indies,Sri Lanka,"Coolidge Cricket Ground, Antigua",1,Right hand Bat,Left hand Bat,117,0.0,False,120,0.0,0.0,0.0,0.0,0.0,0.0
26,Sri Lanka_West Indies_2021-03-07,N Dickwella,4,6,caught,0.0,1,1,15,West Indies,Sri Lanka,"Coolidge Cricket Ground, Antigua",1,Left hand Bat,Right hand Bat,14,66.67,True,22,26.0,17.0,25.0,81.0,25.0,41.0
0,Australia_Sri Lanka_2007-09-20,WU Tharanga,4,8,caught,0.0,1,0,9,Australia,Sri Lanka,Newlands,0,Left hand Bat,Left hand Bat,1,50.0,True,12,59.0,0.0,0.0,111.0,0.0,15.0
1,Australia_Sri Lanka_2017-02-17,WU Tharanga,0,2,caught,1.0,2,0,5,Australia,Sri Lanka,Melbourne Cricket Ground,1,Left hand Bat,Left hand Bat,1,0.0,True,6,25.0,0.0,24.0,138.0,49.0,12.0
2,Australia_Sri Lanka_2017-02-19,WU Tharanga,4,4,caught,1.0,2,0,5,Australia,Sri Lanka,"Simonds Stadium, South Geelong",1,Left hand Bat,Left hand Bat,1,100.0,True,5,24.0,0.0,0.0,180.0,24.0,17.0
3,Australia_Sri Lanka_2017-02-22,WU Tharanga,14,12,caught,0.0,2,0,41,Australia,Sri Lanka,Adelaide Oval,1,Left hand Bat,Right hand Bat,1,116.67,True,22,19.0,6.0,0.0,146.0,42.0,25.0
4,Bangladesh_Sri Lanka_2007-09-18,WU Tharanga,23,14,caught,1.0,1,0,37,Bangladesh,Sri Lanka,New Wanderers Stadium,0,Left hand Bat,Left hand Bat,1,164.29,True,31,48.0,49.0,0.0,73.0,13.0,36.0
5,Bangladesh_Sri Lanka_2018-02-15,WU Tharanga,4,7,caught,1.0,2,1,92,Bangladesh,Sri Lanka,"Shere Bangla National Stadium, Mirpur",0,Left hand Bat,Right hand Bat,30,57.14,True,51,42.0,13.0,0.0,59.0,18.0,45.0
6,England_Sri Lanka_2006-06-15,WU Tharanga,34,25,bowled,1.0,1,0,75,England,Sri Lanka,The Rose Bowl,1,Left hand Bat,Left hand Bat,0,136.0,True,47,19.0,24.0,0.0,184.0,0.0,24.0
7,India_Sri Lanka_2017-12-20,WU Tharanga,23,16,caught,0.0,2,0,39,India,Sri Lanka,Barabati Stadium,1,Left hand Bat,Left hand Bat,1,143.75,True,29,23.0,0.0,24.0,125.0,25.0,24.0
8,India_Sri Lanka_2017-12-22,WU Tharanga,47,29,caught and bowled,0.0,2,0,145,India,Sri Lanka,Holkar Cricket Stadium,1,Left hand Bat,Left hand Bat,1,162.07,True,80,17.0,6.0,25.0,135.0,28.0,24.0
9,India_Sri Lanka_2018-03-06,WU Tharanga,17,18,bowled,1.0,2,3,136,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,Left hand Bat,Right hand Bat,54,94.44,True,88,7.0,0.0,0.0,48.0,27.0,49.0
10,New Zealand_Sri Lanka_2006-12-22,WU Tharanga,6,10,caught,1.0,2,0,36,New Zealand,Sri Lanka,Westpac Stadium,0,Left hand Bat,Left hand Bat,1,60.0,True,25,37.0,25.0,0.0,66.0,6.0,26.0
11,New Zealand_Sri Lanka_2006-12-26,WU Tharanga,0,3,bowled,0.0,1,0,0,New Zealand,Sri Lanka,Eden Park,0,Left hand Bat,Right hand Bat,1,0.0,True,3,51.0,0.0,0.0,126.0,24.0,29.0
12,New Zealand_Sri Lanka_2007-09-15,WU Tharanga,37,25,caught,1.0,2,0,82,New Zealand,Sri Lanka,New Wanderers Stadium,0,Left hand Bat,Left hand Bat,1,148.0,True,45,50.0,48.0,0.0,140.0,0.0,0.0
13,Pakistan_Sri Lanka_2007-09-17,WU Tharanga,0,2,caught,0.0,2,0,0,Pakistan,Sri Lanka,New Wanderers Stadium,1,Left hand Bat,Left hand Bat,1,0.0,True,2,76.0,24.0,0.0,104.0,25.0,26.0
14,Pakistan_Sri Lanka_2011-11-25,WU Tharanga,12,13,bowled,0.0,1,0,30,Pakistan,Sri Lanka,Sheikh Zayed Stadium,1,Left hand Bat,Right hand Bat,0,92.31,True,20,16.0,0.0,0.0,115.0,25.0,91.0
15,South Africa_Sri Lanka_2017-01-25,WU Tharanga,20,11,caught,1.0,2,0,36,South Africa,Sri Lanka,Newlands,0,Left hand Bat,Left hand Bat,1,181.82,True,25,49.0,12.0,24.0,114.0,43.0,0.0
16,Sri Lanka_Bangladesh_2017-04-04,WU Tharanga,24,23,caught,1.0,2,0,65,Bangladesh,Sri Lanka,R Premadasa Stadium,0,Left hand Bat,Left hand Bat,1,104.35,True,41,18.0,18.0,0.0,163.0,24.0,17.0
17,Sri Lanka_Bangladesh_2017-04-06,WU Tharanga,23,21,caught,0.0,2,1,40,Bangladesh,Sri Lanka,R Premadasa Stadium,0,Left hand Bat,Right hand Bat,3,109.52,True,29,19.0,23.0,0.0,138.0,12.0,39.0
18,Sri Lanka_Bangladesh_2018-02-18,WU Tharanga,25,13,caught,1.0,1,2,205,Bangladesh,Sri Lanka,Sylhet International Cricket Stadium,0,Left hand Bat,Right hand Bat,94,192.31,True,118,12.0,3.0,0.0,31.0,0.0,4.0
19,Sri Lanka_Bangladesh_2018-03-10,WU Tharanga,32,14,0,0.0,1,4,214,Bangladesh,Sri Lanka,"R.Premadasa Stadium, Khettarama",0,Left hand Bat,Left hand Bat,91,228.57,False,120,9.0,0.0,0.0,36.0,6.0,12.0
20,Sri Lanka_Bangladesh_2018-03-16,WU Tharanga,5,5,run out,0.0,1,2,31,Bangladesh,Sri Lanka,"R.Premadasa Stadium, Khettarama",0,Left hand Bat,Left hand Bat,25,100.0,True,32,37.0,11.0,0.0,43.0,24.0,82.0
