,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,first_ball,strike_rate,last_ball,expected_wickets,expected_runs
7550,Mahedi Hasan,19,16,2,5,New Zealand,88,118.75,112,4.440683987726208,13.386052726178585
7551,Mahedi Hasan,9,12,1,1,Pakistan,9,75.0,26,15.46745182915447,13.162321256838148
7552,Mahedi Hasan,11,11,2,6,Sri Lanka,86,100.0,107,4.156709623788973,14.859462312813157
7553,Mahedi Hasan,16,11,2,5,Sri Lanka,81,145.45,107,6.482909912769601,14.065836364683225
7554,Mahedi Hasan,19,20,2,5,Sri Lanka,34,95.0,80,15.432663183873746,11.154672265502631
7555,Mahedi Hasan,5,2,2,6,West Indies,116,250.0,120,0.8521175998416408,14.66481856767459
7556,Mahedi Hasan,15,19,2,1,Zimbabwe,14,78.95,52,15.084654100205375,14.195352347992165
7557,Mahedi Hasan,22,17,2,6,Zimbabwe,88,129.41,111,4.021412896771291,16.518122288147087
7558,Abu Jayed,1,4,2,9,Afghanistan,109,25.0,114,3.4,1.0000000000000002
7559,Abu Jayed,2,3,2,8,Sri Lanka,108,66.67,112,4.0,1.5
7560,Nazmul Islam,4,4,2,7,Afghanistan,105,100.0,114,1.7692307692307692,13.956511739130436
7561,Nazmul Islam,6,3,1,8,Afghanistan,108,200.0,120,0.8461538461538461,22.40908090909091
7562,Nazmul Islam,7,9,1,7,West Indies,98,77.78,111,1.8461538461538465,9.999989999999999
7563,Nazmul Islam,1,1,2,9,Sri Lanka,110,100.0,112,0.6153846153846154,29.093739999999997
7564,LD Chandimal,19,24,2,4,Australia,39,79.17,81,8.153010079171938,17.96324652831469
7565,LD Chandimal,2,3,2,1,Australia,23,66.67,28,9.629302771765976,20.133424464380493
7566,LD Chandimal,5,6,2,2,Australia,46,83.33,55,7.49818415441844,20.5766858778846
7567,LD Chandimal,5,9,1,1,Australia,18,55.56,33,9.596022597485916,19.7694407315904
7568,LD Chandimal,25,16,2,5,Australia,88,156.25,114,3.1574646529991623,20.37673800683306
7569,LD Chandimal,19,22,2,3,Australia,29,86.36,65,9.766409521631381,19.979774508514094
7570,LD Chandimal,18,15,1,1,Bangladesh,7,120.0,41,10.78713764541008,20.684091307107618
7571,LD Chandimal,3,8,2,1,Bangladesh,23,37.5,42,11.045616480666057,19.86853702408889
7572,LD Chandimal,37,37,2,0,Bangladesh,1,100.0,66,12.250854763622293,21.18780566812071
7573,LD Chandimal,7,5,1,3,England,59,140.0,63,6.522320084244675,20.97388478839767
7574,LD Chandimal,1,3,2,0,England,1,33.33,8,12.426851642662166,20.734880998772454
7575,LD Chandimal,23,22,1,3,England,54,104.55,104,6.373190777861266,18.85311834966312
7576,LD Chandimal,26,20,2,1,England,7,130.0,41,10.858276163370064,21.942250907537538
7577,LD Chandimal,35,35,2,1,India,4,100.0,89,11.731126785726435,20.399862210267706
7578,LD Chandimal,31,30,2,2,India,8,103.33,69,12.307765975138814,19.726391490577697
7579,LD Chandimal,8,9,1,1,India,4,88.89,13,10.156790141709639,19.500982814109847
7580,LD Chandimal,4,11,1,0,India,1,36.36,14,12.018737727705652,21.30073022642381
7581,LD Chandimal,14,11,2,2,India,31,127.27,53,9.988381572757046,17.89271251785678
7582,LD Chandimal,10,9,2,3,India,43,111.11,56,8.058040606813881,19.919039606759245
7583,LD Chandimal,29,23,1,2,New Zealand,51,126.09,94,7.1310600085111755,20.471443211214595
7584,LD Chandimal,7,7,2,1,New Zealand,8,100.0,18,12.655788177430544,18.66355273085451
7585,LD Chandimal,2,4,1,2,New Zealand,34,50.0,40,5.567844247191354,20.208681314452903
7586,LD Chandimal,56,44,1,1,Pakistan,21,127.27,110,11.70936148080148,18.30637395142812
7587,LD Chandimal,22,22,1,1,Pakistan,13,100.0,55,12.418251060051187,18.321909333266625
7588,LD Chandimal,58,49,1,0,Pakistan,1,118.37,85,12.348121956627097,19.22164931911903
7589,LD Chandimal,12,9,1,4,South Africa,82,133.33,101,4.077739880833479,20.541879189919975
7590,LD Chandimal,21,19,1,0,South Africa,1,110.53,29,11.25028600086779,20.41909956620485
7591,LD Chandimal,6,5,2,5,South Africa,48,120.0,60,0.9571832897250119,22.62124739580501
7592,LD Chandimal,22,28,2,2,South Africa,16,78.57,87,9.333439821069918,23.019147722470816
7593,LD Chandimal,5,5,2,1,South Africa,26,100.0,31,8.708948883622249,22.90028482944195
7594,LD Chandimal,36,32,2,1,South Africa,4,112.5,96,8.141403849917463,28.25776416954581
7595,LD Chandimal,66,54,2,0,South Africa,1,122.22,120,12.132645873621293,21.195664381758164
7596,LD Chandimal,11,11,1,1,Australia,13,100.0,33,11.681570727893527,20.29753065945406
7597,LD Chandimal,13,11,1,1,Australia,19,118.18,47,11.32548788637991,18.14897265902254
7598,LD Chandimal,58,43,2,2,Australia,11,134.88,92,11.65958422278651,19.446797215708205
7599,LD Chandimal,4,5,1,2,Australia,35,80.0,43,9.306197194826607,17.12414713161139
7600,LD Chandimal,25,29,1,3,Australia,40,86.21,97,7.409288297301232,19.76748428770788
7601,LD Chandimal,2,3,1,3,Australia,95,66.67,103,1.907197427915504,19.908426597187184
7602,LD Chandimal,9,13,1,1,Bangladesh,17,69.23,49,11.692048438411208,20.11101914592754
7603,LD Chandimal,2,1,1,4,Bangladesh,118,200.0,120,0.0456996618225025,24.234971460000004
7604,LD Chandimal,2,4,1,3,Bangladesh,84,50.0,90,3.6927136934447056,20.460451654869505
7605,LD Chandimal,7,11,2,5,India,79,63.64,104,3.729474446739159,21.725908343692964
7606,LD Chandimal,9,10,1,3,India,67,90.0,88,4.555549629705023,21.8667028343735
7607,LD Chandimal,22,27,1,3,India,25,81.48,73,7.87507143135077,24.63108832610666
7608,LD Chandimal,6,6,1,1,Ireland,3,100.0,9,12.195444750891653,20.070937550851
7609,LD Chandimal,10,15,1,2,Pakistan,16,66.67,44,11.310331359477587,18.944647436916203
7610,LD Chandimal,12,18,2,3,Pakistan,48,66.67,89,8.361462966496235,17.231921085739927
7611,LD Chandimal,8,8,2,1,South Africa,20,100.0,28,11.940006263904053,18.24263699580169
7612,LD Chandimal,2,7,2,1,South Africa,6,28.57,26,12.024937227249676,19.359739315100406
7613,LD Chandimal,14,18,2,2,South Africa,44,77.78,75,8.228267905336507,18.86665964039867
7614,LD Chandimal,5,8,1,0,South Africa,1,62.5,12,9.55731432786143,21.931276173366328
7615,LD Chandimal,40,19,1,2,West Indies,72,210.53,120,5.353255464254341,20.817911781746638
7616,LD Chandimal,1,2,2,2,West Indies,78,50.0,79,4.40672230307547,21.844054011032025
7617,LD Chandimal,16,18,1,0,West Indies,1,88.89,30,11.438213044761975,20.58045160365333
7618,LD Chandimal,11,10,1,2,West Indies,61,110.0,85,3.3628915631734797,21.328856031359308
7619,LD Chandimal,3,7,1,1,West Indies,62,42.86,77,4.743732316047689,22.579741617723098
7620,LD Chandimal,54,46,1,2,West Indies,23,117.39,120,9.06175118648799,23.08020333993058
7621,LD Chandimal,9,8,1,3,Zimbabwe,68,112.5,78,3.2982663578915496,16.929581768434005
7622,BMAJ Mendis,25,24,1,3,Australia,41,104.17,92,7.183076923076923,20.88627918183765
7623,BMAJ Mendis,29,19,1,3,Australia,76,152.63,120,4.708076923076923,23.499072298014873
7624,BMAJ Mendis,1,4,1,4,Australia,86,25.0,90,3.4880769230769237,24.86141845848494
7625,BMAJ Mendis,37,17,1,4,Bangladesh,73,217.65,107,5.380000000000001,20.066925650557618
7626,BMAJ Mendis,6,2,1,6,Bangladesh,118,300.0,120,0.125,20.0
7627,BMAJ Mendis,3,11,1,4,Bangladesh,35,27.27,49,10.113076923076925,18.018131512892673
7628,BMAJ Mendis,18,13,1,3,England,63,138.46,93,6.7130769230769225,19.170866277071163
7629,BMAJ Mendis,11,15,2,4,India,56,73.33,87,6.273653846153847,22.23206179689176
7630,BMAJ Mendis,1,3,1,4,India,73,33.33,80,3.599038461538462,24.732069676729893
7631,BMAJ Mendis,8,9,2,2,New Zealand,74,88.89,88,5.423653846153846,19.94101450200333
7632,BMAJ Mendis,15,17,1,2,Pakistan,78,88.24,108,4.8476923076923075,18.931152015233263
7633,BMAJ Mendis,7,5,2,4,South Africa,33,140.0,42,0.95,24.000000000000004
7634,BMAJ Mendis,0,1,2,5,South Africa,83,0.0,83,4.540384615384616,16.858981448538753
7635,BMAJ Mendis,3,3,2,3,West Indies,65,100.0,75,5.95,17.173915966386552
7636,BMAJ Mendis,43,29,1,3,Zimbabwe,70,148.28,120,3.4605769230769234,30.296237399277576
7637,RAS Lakmal,1,1,2,9,New Zealand,119,100.0,120,0.5555555555555556,6.00003
7638,RAS Lakmal,0,1,1,10,South Africa,117,0.0,117,0.1111111111111111,6.000030000000001
7639,RAS Lakmal,0,3,2,9,South Africa,91,0.0,94,5.833333333333333,3.0000120000000003
7640,RAS Lakmal,1,2,2,8,Australia,110,50.0,114,3.7777777777777777,3.3529552941176473
7641,RAS Lakmal,0,0,1,9,Australia,119,0.0,120,0.0,0.0
7642,RAS Lakmal,5,4,1,7,India,109,125.0,114,0.6666666666666666,6.000030000000001
7643,V Shankar,17,19,2,4,Bangladesh,81,89.47,119,2.708333333333333,29.792307692307695
7644,V Shankar,27,18,2,1,New Zealand,15,150.0,52,10.25,29.817058536585364
7645,V Shankar,14,8,2,2,New Zealand,66,175.0,82,3.833333333333333,41.076070434782615
7646,V Shankar,43,28,2,1,New Zealand,5,153.57,51,11.041666666666668,25.122637584905657
7647,Mohammad Shahzad,40,37,1,0,Bangladesh,1,108.11,72,12.262543184787342,19.507681758606463
7648,Mohammad Shahzad,26,22,1,0,Bangladesh,1,118.18,46,12.62032096256512,19.55034905466073
7649,Mohammad Shahzad,4,6,1,0,India,1,66.67,17,4.8119346462153825,20.66494192272726
7650,Mohammad Shahzad,29,21,1,0,Ireland,1,138.1,66,13.067302462863502,16.071995011736938
7651,Mohammad Shahzad,1,5,1,0,Ireland,1,20.0,10,12.023493814615895,17.23566736883794
7652,Mohammad Shahzad,4,11,1,0,New Zealand,0,36.36,14,11.215688779213238,19.379976948259028
7653,Mohammad Shahzad,8,9,1,0,Pakistan,0,88.89,16,11.240769019854518,19.848563706443603
7654,Mohammad Shahzad,20,23,1,0,Sri Lanka,1,86.96,67,8.370293704940243,20.55032189593018
7655,Mohammad Shahzad,17,22,1,0,Zimbabwe,1,77.27,22,9.487302462863504,25.35435029520475
7656,Mohammad Shahzad,24,18,2,0,Bangladesh,1,133.33,34,12.86204061224819,17.852406699862254
7657,Mohammad Shahzad,0,4,2,0,India,1,0.0,18,11.158256157158753,20.800015408420055
7658,Mohammad Shahzad,9,12,2,0,Pakistan,1,75.0,25,7.635876518120675,19.632774265566088
7659,Mohammad Shahzad,20,11,2,0,Zimbabwe,1,181.82,24,8.592382703504782,24.037253358809853
7660,Karim Sadiq,28,30,1,0,Zimbabwe,1,93.33,71,9.751131221719458,16.925311150812064
7661,Karim Sadiq,5,7,2,0,Zimbabwe,1,71.43,13,10.352941176470587,17.019913181818186
7662,Asghar Stanikzai,25,24,1,1,Bangladesh,52,104.17,118,6.093365663096426,25.612677562615243
7663,Asghar Stanikzai,27,17,1,1,Bangladesh,47,158.82,77,7.191989728413333,23.766738615422064
7664,Asghar Stanikzai,31,30,1,1,Ireland,45,103.33,94,6.108006287462124,24.972497214533334
7665,Asghar Stanikzai,37,34,1,2,Ireland,18,108.82,97,7.967563468655085,26.566233307424074
7666,Asghar Stanikzai,5,5,2,0,Ireland,1,100.0,8,12.608209386241423,22.805791940112865
7667,Asghar Stanikzai,20,20,1,2,Ireland,30,100.0,73,8.528456189565746,25.382555199714574
7668,Asghar Stanikzai,0,0,2,2,Ireland,31,0.0,33,0.0,0.0
7669,Asghar Stanikzai,49,27,1,1,Ireland,53,181.48,112,6.361235894170774,23.005342426320546
7670,Asghar Stanikzai,32,30,2,2,Ireland,54,106.67,117,6.729501699864799,21.645139045425378
7671,Asghar Stanikzai,10,7,1,2,Pakistan,17,142.86,27,10.29455832191536,22.710479914644967
7672,Asghar Stanikzai,25,21,2,2,West Indies,15,119.05,61,12.120242413808509,19.99514380371608
7673,Asghar Stanikzai,8,14,1,2,West Indies,28,57.14,52,11.09989977001841,20.01489514347493
7674,Asghar Stanikzai,24,20,1,3,West Indies,46,120.0,82,8.918392821818625,20.060945236937506
7675,Asghar Stanikzai,27,13,1,1,Zimbabwe,23,207.69,57,9.795497598645655,22.943011086141535
7676,Asghar Stanikzai,14,16,1,2,Zimbabwe,43,87.5,80,7.641813293262372,22.78629865944587
7677,Asghar Stanikzai,0,1,1,7,Zimbabwe,118,0.0,119,0.1405382615417047,17.692548440000003
7678,Asghar Stanikzai,55,38,1,1,Zimbabwe,49,144.74,117,7.035060624234726,21.357345448084782
7679,Asghar Stanikzai,14,7,1,4,Zimbabwe,103,200.0,120,0.8018911187612532,21.15810937800326
7680,Asghar Stanikzai,24,12,1,4,Zimbabwe,82,200.0,110,3.4913773350874404,23.39449224784361
7681,Asghar Stanikzai,4,8,2,2,Bangladesh,64,50.0,82,3.9349781748187933,29.77812958400868
7682,Asghar Stanikzai,40,36,1,2,Bangladesh,11,111.11,98,10.034798042203157,25.916187740526027
7683,Asghar Stanikzai,0,2,1,1,Bangladesh,58,0.0,59,6.099992497749384,24.046352524879186
7684,Asghar Stanikzai,11,15,2,1,Zimbabwe,14,73.33,40,9.554844423511419,22.04718995545749
7685,Mohammad Nabi,0,2,1,3,Bangladesh,81,0.0,83,3.690224292174292,24.662747517272447
7686,Mohammad Nabi,3,5,1,3,Bangladesh,78,60.0,85,3.9010970228865376,27.588232071286846
7687,Mohammad Nabi,54,40,1,3,Bangladesh,29,135.0,120,9.631615025759633,24.460175097313886
7688,Mohammad Nabi,16,22,1,2,Bangladesh,17,72.73,55,8.096332811643535,26.034522654116458
7689,Mohammad Nabi,3,5,1,4,England,86,60.0,93,3.1395884244027403,25.297226662793868
7690,Mohammad Nabi,42,27,1,3,India,61,155.56,108,5.675406393456434,25.522286856322175
7691,Mohammad Nabi,14,18,1,3,India,42,77.78,86,6.242027610203549,30.769223078418417
7692,Mohammad Nabi,7,5,1,3,Ireland,93,140.0,102,1.6114579901611459,28.54467214215131
7693,Mohammad Nabi,12,5,1,4,Ireland,98,240.0,110,1.342016497858269,24.843055247984765
7694,Mohammad Nabi,49,40,2,3,Ireland,24,122.5,116,9.905419813910676,24.463333665040476
7695,Mohammad Nabi,17,5,1,2,Ireland,113,340.0,117,0.9483400448787269,23.043696317595213
7696,Mohammad Nabi,81,36,1,3,Ireland,47,225.0,105,7.355673376933376,26.36600485934771
7697,Mohammad Nabi,27,17,1,2,Ireland,73,158.82,102,4.971298403843928,26.797576644562724
7698,Mohammad Nabi,4,8,2,3,Ireland,75,50.0,88,5.12461242755772,25.814750260644953
7699,Mohammad Nabi,5,6,1,3,Ireland,85,83.33,95,3.7047780037106794,26.119346396215775
7700,Mohammad Nabi,9,9,1,4,Ireland,51,100.0,68,6.828172957508238,25.301056530800622
7701,Mohammad Nabi,6,5,1,3,Ireland,108,120.0,115,1.5869965960349752,25.67571354708942
7702,Mohammad Nabi,5,5,1,3,Ireland,21,100.0,30,4.687543940341347,27.838271312395953
7703,Mohammad Nabi,0,1,1,5,Ireland,66,0.0,66,1.3489040356191635,27.870121971088803
7704,Mohammad Nabi,59,38,1,4,Ireland,23,155.26,88,9.372784790901834,28.102084479276364
7705,Mohammad Nabi,6,8,1,4,Ireland,86,75.0,100,2.8672663970498555,27.610939842023836
7706,Mohammad Nabi,14,20,1,4,New Zealand,61,70.0,108,5.654630242429918,25.985854724403072
7707,Mohammad Nabi,35,32,1,5,Pakistan,56,109.38,120,6.4922799911045725,27.398835269539262
7708,Mohammad Nabi,0,1,1,5,Pakistan,85,0.0,85,3.6332483489403793,27.16323810586269
7709,Mohammad Nabi,1,3,1,3,Sri Lanka,105,33.33,112,1.3999858403731027,22.27783960421205
7710,Mohammad Nabi,13,8,1,4,Sri Lanka,97,162.5,113,2.112880760804793,23.27575266541205
7711,Mohammad Nabi,16,14,1,3,Sri Lanka,84,114.29,120,3.79803228049656,31.627411545932176
7712,Mohammad Nabi,7,9,2,4,West Indies,62,77.78,85,6.074264635593268,27.7708266135699
7713,Mohammad Nabi,3,6,1,5,West Indies,76,50.0,85,5.242903768270578,26.71425915684892
7714,Mohammad Nabi,15,7,1,5,West Indies,99,214.29,115,2.6886246875571347,25.855523949369655
7715,Mohammad Nabi,45,26,1,2,Zimbabwe,58,173.08,110,5.890951227786878,29.402338145833024
7716,Mohammad Nabi,38,17,1,4,Zimbabwe,81,223.53,120,4.336553800729925,25.870729421393616
7717,Mohammad Nabi,4,2,1,3,Zimbabwe,85,200.0,89,2.8994501724905573,27.877088824247846
7718,Mohammad Nabi,7,11,1,2,Zimbabwe,87,63.64,114,3.550100254821144,28.189206731301674
7719,Mohammad Nabi,40,15,1,3,Zimbabwe,86,266.67,111,2.9525305702223257,27.566861058400892
7720,Mohammad Nabi,2,5,1,3,Zimbabwe,69,40.0,82,4.428998208777236,27.072970985261215
7721,Mohammad Nabi,43,22,1,5,Zimbabwe,75,195.45,120,5.168372707154283,26.932790626209126
7722,Mohammad Nabi,31,30,1,4,Zimbabwe,52,103.33,113,5.589282720164736,36.18329759387074
7723,Mohammad Nabi,1,2,2,4,Australia,80,50.0,87,4.1074161383112795,25.702832740829834
7724,Mohammad Nabi,31,15,2,3,Bangladesh,83,206.67,113,3.3060587612192305,24.91461463607602
7725,Mohammad Nabi,84,53,1,4,Bangladesh,36,158.49,120,8.522976229270352,25.361141951525155
7726,Mohammad Nabi,4,6,1,3,Bangladesh,64,66.67,76,5.636358222032878,25.15811352190043
7727,Mohammad Nabi,16,19,2,4,Bangladesh,28,84.21,65,8.440716615985673,25.417136928124084
7728,Mohammad Nabi,8,9,2,2,Bangladesh,57,88.89,78,6.463953132048111,23.717668873540177
7729,Mohammad Nabi,35,32,2,4,India,58,109.38,109,6.9168804026305075,25.630618093754876
7730,Mohammad Nabi,7,7,2,4,India,19,100.0,35,10.352541987634352,22.58303905255868
7731,Mohammad Nabi,34,16,2,3,India,77,212.5,98,5.097376334664692,28.92903727691908
7732,Mohammad Nabi,25,20,2,4,Ireland,39,125.0,87,7.040442021557106,30.16606050439831
7733,Mohammad Nabi,38,38,2,2,Pakistan,28,100.0,107,8.271050558029776,26.139972000304347
7734,Mohammad Nabi,14,9,2,3,Pakistan,105,155.56,119,1.8696350134923074,24.797652838881625
7735,Mohammad Nabi,17,10,2,3,Pakistan,41,170.0,62,7.57359660442895,27.475874524173985
7736,Mohammad Nabi,9,8,2,3,Sri Lanka,55,112.5,68,6.511642080476502,29.474135345282292
7737,Mohammad Nabi,27,17,2,4,Sri Lanka,26,158.82,56,9.152981366430986,28.067026438203232
7738,Mohammad Nabi,40,27,2,2,Zimbabwe,25,148.15,88,7.754368815217699,28.471841520708182
7739,Mohammad Nabi,15,8,2,4,Zimbabwe,105,187.5,116,1.7777541783996158,24.31781656050886
7740,Sharafuddin Ashraf,6,7,2,4,Ireland,37,85.71,44,12.293853073463271,6.763918480487804
7741,Sharafuddin Ashraf,3,4,1,7,Ireland,111,75.0,120,1.76311844077961,7.331640178571429
7742,Sharafuddin Ashraf,0,0,1,6,Ireland,65,0.0,66,0.0,0.0
7743,Sharafuddin Ashraf,0,1,1,6,Sri Lanka,103,0.0,106,1.2413793103448276,6.0000275
7744,Sharafuddin Ashraf,1,3,1,6,Zimbabwe,110,33.33,114,2.5547226386806594,6.612694366197183
7745,Sharafuddin Ashraf,0,1,1,7,Zimbabwe,116,0.0,116,1.3793103448275863,6.0000275
7746,Sharafuddin Ashraf,5,7,1,3,Zimbabwe,42,71.43,51,8.095952023988007,8.522277527777776
7747,Sharafuddin Ashraf,2,3,2,7,India,112,66.67,120,1.9310344827586208,6.000027499999999
7748,Sharafuddin Ashraf,5,2,2,6,India,111,250.0,120,3.1724137931034484,6.000027499999999
7749,Sharafuddin Ashraf,6,10,2,6,Pakistan,86,60.0,107,3.409295352323838,9.222207744063326
7750,Sharafuddin Ashraf,18,15,2,3,Zimbabwe,41,120.0,64,13.211394302848575,7.540176889468907
7751,Najibullah Zadran,2,5,1,2,Bangladesh,73,40.0,80,3.846117764562782,28.54696000513163
7752,Najibullah Zadran,15,16,1,4,Bangladesh,86,93.75,109,3.00773771957885,30.095556341486702
7753,Najibullah Zadran,23,23,1,4,Bangladesh,47,100.0,83,6.4824536722320225,30.962095550293675
7754,Najibullah Zadran,5,3,1,3,Bangladesh,56,166.67,66,3.8977080879463255,30.596388264374877
7755,Najibullah Zadran,13,11,1,3,England,68,118.18,85,4.265093223012193,28.58400827963602
7756,Najibullah Zadran,19,10,1,4,India,104,190.0,120,0.9112791737366317,30.23068099651513
7757,Najibullah Zadran,23,21,1,4,India,69,109.52,103,3.4626830717927417,30.490177071082336
7758,Najibullah Zadran,7,9,1,2,Ireland,67,77.78,92,3.794656077917038,29.87185074812417
7759,Najibullah Zadran,20,10,1,5,Ireland,104,200.0,120,0.6629489529306243,31.500117630000002
7760,Najibullah Zadran,40,36,2,5,Ireland,45,111.11,116,6.4472345930751755,28.95978381189067
7761,Najibullah Zadran,1,2,1,3,Ireland,118,50.0,120,0.2334958460625715,34.61856018557977
7762,Najibullah Zadran,12,8,1,4,Ireland,74,150.0,91,4.239816418811864,30.053770591253095
7763,Najibullah Zadran,42,21,2,4,Ireland,47,200.0,90,5.4323115741585175,27.518723467763635
7764,Najibullah Zadran,16,9,1,3,Ireland,103,177.78,120,1.4270660559928974,33.292095905780876
7765,Najibullah Zadran,0,1,2,5,Ireland,89,0.0,89,2.950737294998866,30.293340634390276
7766,Najibullah Zadran,15,10,1,2,Ireland,59,150.0,84,5.609652734338562,28.548551502962702
7767,Najibullah Zadran,8,8,1,3,Ireland,36,100.0,50,7.829480023952354,26.719983876323013
7768,Najibullah Zadran,42,18,1,2,Ireland,82,233.33,120,3.5537033052287548,28.3555748313979
7769,Najibullah Zadran,50,24,1,3,Ireland,20,208.33,64,4.287902105255354,27.28341205752249
7770,Najibullah Zadran,10,16,1,3,Ireland,24,62.5,65,3.7927354120189243,28.310978313892523
7771,Najibullah Zadran,73,48,1,3,New Zealand,32,152.08,110,7.576770265555825,27.928299603060058
7772,Najibullah Zadran,22,21,1,4,Pakistan,32,104.76,77,7.748531732522238,28.06836411176507
7773,Najibullah Zadran,10,11,1,3,Pakistan,69,90.91,84,4.351099570714616,29.565940266191546
7774,Najibullah Zadran,17,10,1,2,Sri Lanka,94,170.0,113,2.0832794935776207,29.053941243407536
7775,Najibullah Zadran,18,16,1,2,Sri Lanka,63,112.5,96,5.167262820198237,26.19550712050042
7776,Najibullah Zadran,27,22,2,3,West Indies,50,122.73,83,6.481173251087915,28.054300194718497
7777,Najibullah Zadran,20,23,1,4,West Indies,65,86.96,120,5.005102125568902,30.184804667262974
7778,Najibullah Zadran,14,14,1,4,West Indies,83,100.0,109,3.211262826513009,30.220681159685473
7779,Najibullah Zadran,24,18,1,3,Zimbabwe,72,133.33,104,4.665566196742695,27.008927681269704
7780,Najibullah Zadran,69,30,1,3,Zimbabwe,69,230.0,120,4.617389084414871,30.157950186614244
7781,Najibullah Zadran,5,8,1,2,Zimbabwe,79,62.5,93,3.6874852238076885,27.63947888983199
7782,Najibullah Zadran,0,1,1,4,Zimbabwe,118,0.0,120,0.0778319486875237,34.618560185579824
7783,Najibullah Zadran,12,14,1,2,Zimbabwe,73,85.71,102,3.666114118675072,28.29069871875214
7784,Najibullah Zadran,72,35,1,2,Zimbabwe,64,205.71,120,4.929822470932432,30.910354459717126
7785,Najibullah Zadran,57,46,1,3,Zimbabwe,32,123.91,114,8.353519293352303,27.56627020461331
7786,Najibullah Zadran,2,4,1,2,Zimbabwe,34,50.0,42,6.737896589917254,28.027892307311177
7787,Najibullah Zadran,0,2,2,4,Australia,81,0.0,82,3.4011895931816145,30.447602864481148
7788,Najibullah Zadran,5,7,1,3,Bangladesh,19,71.43,35,8.474949470626152,29.6322698879107
7789,Najibullah Zadran,14,16,1,2,Bangladesh,60,87.5,94,5.164427725367755,28.584274550862844
7790,Najibullah Zadran,27,26,2,2,Bangladesh,14,103.85,74,8.563211603144055,29.738601800579147
7791,Najibullah Zadran,43,17,2,3,Bangladesh,79,252.94,111,3.2767796195533574,29.372552070840523
