File,City,Date,Temperature,Humidity,Wind_Speed
924639.json,Bulawayo,2015-10-28,26.590000000000032,21,2.97
930573.json,Abu Dhabi,2015-11-22,31.610000000000014,47,4.63
930575.json,Abu Dhabi,2015-11-21,31.610000000000014,47,4.63
930577.json,Abu Dhabi,2015-11-25,31.610000000000014,47,4.63
930579.json,Abu Dhabi,2015-11-26,31.610000000000014,47,4.63
930585.json,Abu Dhabi,2015-11-30,31.610000000000014,47,4.63
931396.json,Mirpur,2015-11-13,31.04000000000002,27,3.62
931398.json,Mirpur,2015-11-15,31.04000000000002,27,3.62
936153.json,Centurion,2017-01-20,23.720000000000027,35,0.89
936155.json,Johannesburg,2017-01-22,22.55000000000001,29,0.51
936157.json,Cape Town,2017-01-25,17.29000000000002,78,5.66
951305.json,Nagpur,2016-03-08,38.01000000000005,32,1.03
951307.json,Nagpur,2016-03-08,38.01000000000005,32,1.03
951309.json,Dharamsala,2016-03-09,20.110000000000014,40,3.38
951311.json,Dharamsala,2016-03-09,20.110000000000014,40,3.38
951313.json,Nagpur,2016-03-10,38.01000000000005,32,1.03
951315.json,Nagpur,2016-03-10,38.01000000000005,32,1.03
951319.json,Dharamsala,2016-03-11,20.110000000000014,40,3.38
951321.json,Nagpur,2016-03-12,38.01000000000005,32,1.03
951323.json,Nagpur,2016-03-12,38.01000000000005,32,1.03
951325.json,Dharamsala,2016-03-13,20.110000000000014,40,3.38
951327.json,Dharamsala,2016-03-13,20.110000000000014,40,3.38
951329.json,Nagpur,2016-03-15,38.01000000000005,32,1.03
951331.json,Mumbai,2016-03-16,29.99000000000001,74,4.12
951333.json,Kolkata,2016-03-16,20.970000000000027,100,15.43
951335.json,Kolkata,2016-03-17,20.970000000000027,100,15.43
951337.json,Dharamsala,2016-03-18,20.110000000000014,40,3.38
951339.json,Mumbai,2016-03-18,29.99000000000001,74,4.12
951341.json,Kolkata,2016-03-19,20.970000000000027,100,15.43
951343.json,Mumbai,2016-03-20,29.99000000000001,74,4.12
951345.json,Bangalore,2016-03-20,31.78000000000003,49,2.06
951347.json,Bangalore,2016-03-21,31.78000000000003,49,2.06
951349.json,Chandigarh,2016-03-22,32.01000000000005,17,2.53
951351.json,Delhi,2016-03-23,35.05000000000001,21,1.03
951353.json,Bangalore,2016-03-23,31.78000000000003,49,2.06
951355.json,Chandigarh,2016-03-25,32.01000000000005,17,2.53
951357.json,Nagpur,2016-03-25,38.01000000000005,32,1.03
951359.json,Kolkata,2016-03-26,20.970000000000027,100,15.43
951361.json,Delhi,2016-03-26,35.05000000000001,21,1.03
951363.json,Chandigarh,2016-03-27,32.01000000000005,17,2.53
951365.json,Nagpur,2016-03-27,38.01000000000005,32,1.03
951367.json,Delhi,2016-03-28,35.05000000000001,21,1.03
951369.json,Delhi,2016-03-30,35.05000000000001,21,1.03
951371.json,Mumbai,2016-03-31,29.99000000000001,74,4.12
951373.json,Kolkata,2016-04-03,20.970000000000027,100,15.43
953103.json,Hong Kong,2016-01-30,27.120000000000005,85,4.92
953105.json,Hong Kong,2016-01-31,27.120000000000005,85,4.92
954735.json,Townsville,2016-02-07,23.49000000000001,73,2.57
954737.json,Townsville,2016-02-09,23.49000000000001,73,2.57
954741.json,Abu Dhabi,2016-02-14,31.610000000000014,47,4.63
954743.json,Abu Dhabi,2016-02-16,31.610000000000014,47,4.63
958415.json,Khulna,2016-01-15,23.07000000000005,89,4.74
958417.json,Khulna,2016-01-17,23.07000000000005,89,4.74
958419.json,Khulna,2016-01-20,23.07000000000005,89,4.74
958421.json,Khulna,2016-01-22,23.07000000000005,89,4.74
963697.json,Pune,2016-02-09,29.850000000000023,38,4.02
963699.json,Ranchi,2016-02-12,28.060000000000002,57,1.54
963701.json,Visakhapatnam,2016-02-14,30.939999999999998,89,5.14
966373.json,Dubai,2016-02-04,31.77000000000004,31,4.12
966741.json,Mirpur,2016-02-22,31.04000000000002,27,3.62
966743.json,Mirpur,2016-02-22,31.04000000000002,27,3.62
966745.json,Dhaka,2016-02-24,23.99000000000001,88,3.09
966747.json,Mirpur,2016-02-25,31.04000000000002,27,3.62
966749.json,Mirpur,2016-02-26,31.04000000000002,27,3.62
966751.json,Mirpur,2016-02-27,31.04000000000002,27,3.62
966753.json,Mirpur,2016-02-28,31.04000000000002,27,3.62
966755.json,Mirpur,2016-02-29,31.04000000000002,27,3.62
966757.json,Mirpur,2016-03-01,31.04000000000002,27,3.62
966759.json,Mirpur,2016-03-02,31.04000000000002,27,3.62
966761.json,Mirpur,2016-03-03,31.04000000000002,27,3.62
966763.json,Mirpur,2016-03-04,31.04000000000002,27,3.62
966765.json,Mirpur,2016-03-06,31.04000000000002,27,3.62
967081.json,Dubai,2016-02-03,31.77000000000004,31,4.12
995469.json,Colombo,2016-09-09,28.910000000000025,83,3.57
